id,name,description,detects
T1483,algorithm domain generation,concatenate purpose value umbrella name check feb command static destination track mitigation http org april control mitre dgas dga activity seed net ex fallback ip make malware unit others word defender list string letter attack form t1008 contact cybereason adversary period well technique block address base mean algorithm gibberish istgmxdejdnxuyla generation instruction channel time server ru cisco use construct traffic domain advantage,
T1185,browser session,certificate strike ssl org authentication authenticate http information sedebugprivilege intranet manual mitre connection administrator cooky vulnerability take pivot permission tab security webmail browser wikipedia t1213 resource user part attack way set adversary web sharepoint chrome technique cobalt man example change code base content functionality context extension behavior client software right traffic session process close factor cobaltstrike icebrg use proxy integrity intercept advantage,injection org authentication http mitre application activity mask logins browser user attack match monitor t1055 adversary web technique log behavior process audit use traffic
T1021,service,management protocol transparency leverage interaction blend identity enterprise lockboxx execution network t1078 org command access http admin control mitre application connection abuse tcc shell data ssh remote deployment vnc workstation account version gain consent guide prompt tool user rdp attack credential kickstart movement set fireeye adversary telnet apple technique screen file example code desktop log service transfer software t1072 host buffer login action server machine environment design ard session program mdm macos use domain t1021,management protocol interaction lockboxx analysis share network t1078 org pe command event http access screensharingd authentication mitre connection abuse activity review data port ssh flow vnc account message argument user rdp attack creation tcp movement load monitor adversary period telnet well technique relationship file pattern apple screen example block log smb service system transfer behavior process login action dll server time design environment attempt discovery ard use macos dlls correlate
T1071.003,protocol mail,protocol blend filter imap produce packet network command detection mail control application field abuse data message header victim smtp adversary delivery pop3 associate system client layer avoid server environment use traffic email,protocol leverage ssl packet execution command inspection connection flow correlation argument anomaly monitor pattern file line encrypt follow syntax associate process tl use traffic structure
T1556.007,hybrid identity,tenant trust account cloud way load option patch identityserver ad hash synchronization pas privilege environment magicweb device compromise identity synchronize harvest hand policy order token mechanism azureadconnectauthenticationagentservice servicehost platform organization base federation pta process server teamers microsoft use prem access relationship hybrid share authentication case edit administrator number tie claim set backdoor configuration adversary directory well file console record service factor premise forward saas register run place resource user credential web password example bypass dll attempt aadinternals agent ph,certificate value attribute identity hybrid authentication access event alert id application solution vulnerability modification review security in microsoft cloud creation add azureadconnectauthenticationagentservice claim load lack backdoor configuration monitor servicehost sign identityserver material ad file connector example eku log record service associate pta discrepancy process server environment audit magicweb configure agent use proxy dlls
T1595.002,scan vulnerability,website network org face t1596 http access information mitre application run number vulnerability ex capability port reconnaissance version scan database victim resource attack banner form t1593 configuration adversary technique search t1588 target artifact t1587 host software specific server attempt t1592 use t1190 domain opportunity,protocol packet execution command network inspection communication connection data flow correlation argument anomaly monitor pattern file line follow syntax associate process use traffic structure
T1596,database,certificate dns ssl website digitalshadows network cert source collection org t1598 http access information trust mitre dumpster ex t1199 data medium t1584 reconnaissance whois scan database shodan infrastructure victim repository resource attack form registration t1593 acquire adversary search technique sslshopper target artifact service cdn lookup t1583 t1133 use traffic domain compromise relationship opportunity,
T1207,rogue domain controller,management dc siem analysis injection rogue org t1134 event http access information register control mitre krbtgt adsecurity report administrator history data security account infrastructure partition guide method sid list attack credential schema registration object configuration monitor persistence adversary blog ad directory technique hash sensor dcshadow change manipulation metadata controller log key system bypass replicate behavior ntdsdsa associate privilege server action replication mimikatz use domain product,addsecurity protocol computer leverage dc 00c04fc2dcd2 name feb spn network rogue alert event 11d1 state ou github guid interface dirsync place getncchanges drs cooky ex data e3514235 unit gc spns 4b06 drsaddentry partition principal minute ab04 baseline creation drsreplicaadd schema object monitor configuration adversary password blog ad directory detail dcshadow change dcsyncmonitor kerberos log service synchronization associate ntdsdsa host process usage replication audit microsoft use traffic call trigger
T1553.006,code policy modification sign,computer value reboot execution command conduct control default mitre developer protection permission security t1068 escalation level attack way screen enforcement dse privilege macos gcioptions compromise dlls corner library apr policy modification debug bcdedit mechanism recovery test june watermark code gui loader driver utility program microsoft use access integrity hikit feb exploitation authenticity http remove blackenergy number kernel gain part guarantee fireeye adversary technique mode system development self link check signature org memory state application run feature ex user implementation sign t1112 rootkit exe apple line example artifact testsigning attempt registry window csrutil,hkcu feb execution command nt policy modification argument bcdedit sign monitor exe line code testsigning system associate software process action registry driver window microsoft
T1610,container,kubernetes aqua defense container execution network case download api application start malware others deployment rule docker apis user limitation etc payload adversary web kubeflow dashboard build code image mean base pipeline associate bypass host process environment runtime configure,management computer defense help container execution network detection invocation asset control pod modification data database cmdb device set configuration monitor activation change system environment construct
T1107,file deletion,network del org deletion trace http leave mitre footprint function post activity s0106 malware tool part attack intrusion sysinternals removal adversary party cleanup cmd drop well file example system host software process action window use,
T1145,key,certificate alto p7b signature authentication org authenticate t1056 http force mitre asc p12 capture prince cer gpg ssh nix wikipedia pgp also username tool user pem persia attack encryption passphrase pfx operation adversary palo password directory technique t1110 file search line ppk code base key service system input extension attempt crypto decryption window use email compromise t1021,
T1112,registry,spectorops s0075 name execution cause command org area aug t1078 http share information admin api communication mitre run rpc use administrator abuse reg modification permission read poweliks remote account tool level hide part aid attack win32 movement configuration payload persistence adversary jul technique nov trendmicro file line build target functionality key service system smb character software action registry error utility reghide window microsoft access t1021,addition cycle spectorops value management analysis execution command deletion event powershell id information api know point feature apr startup start instrumentation modification reg regdelnull argument method tool hide part aid load configuration monitor entry patch jul persistence exe technique nov file line change log key service associate system software process autoruns action regedit path registry audit configure reghide window microsoft july folder call correlate trigger
T1543.004,daemon launch,parameter need conduct find label mitre startup usr permission malware appledocs launchdaemon level attack load persistence update osx privilege path configure management interaction library automation initialization plist payload keywords party code runatload package process login program masquerade access use folder share launch name http part set configuration demand adversary wirelurker mac technique file bin launchd sentinelone service system t1036 org daemon detection installation run resource method user framework launchdaemons task change software background plists agent macos executables,library enterprise launch parameter programarguments daemon point policy others launchdaemons part alignment add payload monitor sign persistence keywords file change code runatload launchd service system process plists program construct folder
T1580,cloud discovery infrastructure,addition value help source command authenticate information describedbinstances issue mitre iaa permission account database cloud attack mandiant persistence bucket gcloud key environment compromise sdk api owner cli head scan tool snapshot gcp vm describeinstances db code trend offer microsoft use access aws instance t1526 size component malwarebytes network authentication focus http getpublicaccessblock step acls sender apis list configuration adversary well technique detail block google service provider project engine 003 return listbuckets requirement org data headbucket hioureas infrastructure resource method user storage existence example wordlist change request az t1595 machine attempt discovery,call view collection event enumeration information api activity data isolation cloud part snapshot storage object monitor operation adversary exfiltration technique block base log behavior environment discovery chain instance
T1555.003,credential browser web,vega format default mitre talos pass browser database account appdata attack destroyer exist mimikittenz target key stealer privilege store extract api github function order query passwordvalue proofpoint logins also firefox explorer manager search pattern procedure code plaintext process login microsoft access cryptunprotectdata domain case april http administrator overlap usernamevalue gain adversary chrome technique file google system cache edge locker website org memory sql data read victim method user credential acquire web password actionurl example encrypt objective logon t1555 attempt internet window decryption july,execution command memory focus powershell event api application default talos data read browser database appdata argument gmail user destroyer credential acquire keywords monitor web twitter chrome file combination code target office365 google log transcription behavior process login expression subject call
T1574.008,search interception order path,addition createprocess name launch command org http find cover nt mitre place abuse order vulnerability net shell winexec argument method user attack load payload adversary cmd exe directory search technique file line example code request t1574 com system property extension software dll path environment utility program window microsoft use pathext practice call advantage,python name deletion variable installation activity upgrade modification make user administration creation monitor patch directory technique location file search metadata system process path environment utility program type window findstr use
T1491,defacement,enterprise compliance cause network discomfort org http mitre credit pressure order intimidation message user part attack claim defacement intrusion adversary technique reason image content t1491 use integrity,protocol website enterprise packet indication network inspection application modification flow message monitor interruption party pattern file follow change artifact content log service associate attempt access traffic correlate
T1535,cloud region,money requirement compliance org power access http cloudsploit detection mitre meet mine support activity order cryptocurrency t1496 cost account variation infrastructure resource cloud world attack advance adversary region technique subset organization example functionality difference service performance behavior provider redundancy time avoid process customer use aws amount compromise instance advantage,activity system number monitor review threshold region environment configure alert cloud instance log
T1557.003,dhcp spoof,protocol computer interaction alldhcprelayagentsandservers dns middle parameter rogue network org pool http rfc3315 information control communication mitre rfc2131 respond ack abuse dhcp newroguedhcpservmalware ip data pass malware flood message act victim also mechanism attack credential t1040 route set configuration model broadcast adversary tidserv technique exhaustion exhaust allocation example follow address manipulation request base aitm code functionality send system position service behavior client host dhcpv6 server offer spoof dynamic t1499 t1565 use traffic w32 victimize,dns parameter rogue network dhcpservopevents issue eids run activity dhcp shape ex modification ip flow gateway set anomaly configuration monitor file allocation change aitm log associate system behavior dhcpv6 solutionmonitordhcpscopes window traffic
T1155,applescript,python osa launch instal command event architecture box interprocess keystroke communication application run connection language start dialog shell malware ssh message ipc user list part osascript adversary mac technique line code target script send system osalang machine fake path appleevent applescript program window use macos,
T1563,service session,preexist interaction commandeer t1078 org http control t1563 mitre connection post take medium ssh account breach user rdp attack credential adversary exist telnet technique log service system session action environment design use t1021,protocol preexist leverage ssl packet network command execution access inspection control communication connection take data flow account correlation argument user anomaly monitor period pattern file line encrypt syntax log service associate system process session time environment tl use traffic structure
T1027.001,pad,binary oceanlotus analysis decrease signature april detection virustotal function use trick checksum data capability malware security disk maximum scan tool limitation limit add faq junk section effectiveness increase adversary upload file hash virus eset change representation base functionality service behavior blocklists pad affect avoid likelihood design end handle configure size,signature network source event conduct information point use scan tool method movement intrusion file base system behavior pad process indicator discovery access
T1505.003,shell web,addition china lee talk network command org access http interface mitre function place shell gateway side volexity0daysophosfw attack set backdoor adversary web line s0020 script system client host software server program chopper use,protocol packet network cert authentication command execution alert inspection communication application implantation connection use shell data flow message 314a correlation argument match backdoor anomaly ta15 monitor party web update directory pattern file line follow change syntax script artifact content log system associate process server attempt access traffic nsa structure
T1484.001,policy modification group,computer container t1562 execution t1569 control t1053 default mitre sysvol abuse permission account wald0 guide breach attack hack creation object mandiant persistence ad associate right privilege path environment store management write ingres scheduledtasks nt delegate gpo policy modification tool t1136 group code xml script schedule trend preference job intention microsoft use access leverage seenabledelegationprivilege network case http number set adversary gpopath directory technique file gt team service transfer behavior t1105 stem org read secedit user inf technet task example gpoimmediatetask harmj0y gpttmpl machine lt window domain,attribute command deletion control gpo policy modification make account argument user status credential eid object ad group directory change privilege intention window access domain
T1217,browser discovery bookmark,site network org http information mitre application ex t1552 medium logins browser bank database infrastructure resource tool user attack credential interest storage platform adversary technique location file dashboard detail target base host cache bookmark server access compromise,management site command view collection powershell information feature use activity ex medium browser bank argument tool user apis isolation part interest monitor exfiltration build showcase base system behavior process action bookmark window chain access construct instrumentation
T1552.004,key,certificate alto p7b signature authentication org authenticate t1056 http force mitre asc p12 capture prince cer gpg ssh nix wikipedia pgp also username tool user pem persia attack encryption credential passphrase pfx operation adversary palo password directory search technique file t1110 line ppk code base key service system input extension attempt crypto decryption window store use email compromise t1021,credential certificate activity system monitor command exfiltration collection directory search access file mean pattern store argument compromise
T1583.004,server,lease launch command org http aspect nytstuxnet setup control mitre run place support post activity t1584 infrastructure attack want test operation adversary party technique task 003 rent target system server t1583 buy stage use compromise configure,certificate ssl command focus c2 detection control effort feature threatconnect place activity ex response scan listen infrastructure negotiation sep acquire jul adversary pattern organization hunt target artifact visibility service associate behavior software koczwara dec server internet lifecycle stage look tl use beacon provision
T1021.006,management window remote,management protocol name t1078 org command http powershell t1047 mitre msdn number wmi jacobsen remote account method user attack adversary technique log service system action registry program window microsoft use winrm instrumentation,management execution network t1078 org destination command event http track mitre wmiprvse connection wmi remote account argument user attack movement monitor adversary exe well technique code script log service system behavior host process action attempt environment indicator window use winrm correlate
T1011.001,bluetooth exfiltration,control channel enterprise data adversary command network proximity attempt internet access rout wire exfiltrate communication connection,addition protocol adapter packet network command execution inspection control communication interface connection use data read flow correlation argument set anomaly monitor exfiltration file pattern line exfiltrate follow change syntax associate channel host process usage replication attempt access traffic structure
T1078.001,default account,factory kubernetes computer defense threat matrix feb source network org http installation default application mitre abuse administrator post t1552 root ssh account module gain escalation username user limit attack credential set appliance persistence adversary equipment password material technique guest build combination organization change target mean commercial key evasion system service client provider software metasploit privilege machine environment window type microsoft access device t1021,credential key logon user behavior appliance application check network ssh attempt audit account gain resource access default log
T1547.003,provider time,value link library subkeys feb parameter network execution architecture register stamp control run abuse startup start administrator account currentcontrolset boot resource list timeprovider load registration w32time persistence adversary hkeylocalmachine manager hardware change code context service system synchronization client provider time timeproviders dll privilege output window microsoft domain dlls,value write command information abuse start number disk restriction boot argument tool list technet registration w32time monitor payload exe location change key auto w32tm system provider process time autoruns dll registry custom utility window microsoft dlls
T1183,option injection execution file image,computer value execution temp mitre developer abuse reg malware security evil symantec escalation attack load option persistence currentversion fsecure evasion privilege dbg ntsd injection defense invocation nt apr start iefo tool mechanism exit june debugger blog code flag hupigon dev process program microsoft name launch http monitorprocess kernel technique nov file mode context system silentprocessexit gflags notepad org register application run ifeo globalflag hklm monitor t1055 regdword exe hkeylocalmachine example image software registry ushedix ifeos window reportingmode july,
T1085,rundll32,write execution runhtmlapplication document command http control micro function confusion controlrundll panel take click malware security controlrundllasuser poweliks tool www javascript monitor operation adversary exe cpl file line shell32 example item code syntax script functionality trend getobject com behavior advantage process avoid dll sct program window use proxy call rundll32 trigger,
T1031,exist service,t1036 analysis s0075 feb command org http information sc api detection mitre reg malware tool microsoft recovery attack challenge configuration adversary exist exe twitter technique nov file kill functionality service system software path registry custom utility program window type store use masquerade,
T1546.005,trap,command cyberciti register manual keyboard format ctrl shell list mechanism statement encounter situation persistence adversary termination trap follow code script content specific signal program use trigger,monitor persistence process command signal change file argument construct content trigger
T1574.006,linker,binary execution dyldinsertlibraries command tldp need mitre developer linker security level phase attack load environ dyld syntax privilege setenv path environment preparation injection library point halfdead function shell debug also dlopen match payload recompile phrack linux code linkers process dynamic program archive use access needle leverage share name cause network symbol http ld brown set adversary technique file deconflict system map mmap behavior product python memory org variable detection precedence export grant victim resource method doco etc apple line man change request putenv ldpreload t1574 bypass custom macos,library share execution network command activity modification argument load monitor patch update file hash change metadata difference associate process time path environment use construct correlate
T1136.001,account,command access support account victim tool level user administration add adversary organization code service system dscl use macos configure,network command useradd event id net data account argument user creation add monitor adversary exe controller system associate dscl process action audit window domain
T1092,communication medium,network command org access http control mitre medium attack movement t1091 adversary technique file relay system transfer host likelihood replication internet use compromise,mount medium process file access
T1070.001,event window log,computer source cl command org event alert powershell information http application mitre activity security hide mechanism attack intrusion adversary technique follow code notification gui log record system success viewer error audit utility window type wevtutil failure t1059,binary activity intrusion monitor command action deletion event powershell audit id window api argument hide call log
T1585.002,account email,t1566 leverage decrease r980 t1585 org t1598 conduct http information micro mitre persona chance ex step medium make phishing account infrastructure apt1 attack mandiant operation adversary technique follow target trend service behavior provider success t1583 use domain acquisition email,
T1557.001,llmnr smb poison nbt relay,protocol source resolution information control communication format mitre activity netbios port ldap crack attack t1040 ntlmv2 material hash target host path traffic identity force github response scan tool s0174 code base identification plaintext smb spoof microsoft use access component dns name network authentication case http wire v2 respond llmnr step wikipedia adversary technique t1110 service system send poison metasploit conjunction link org ntlm mssql spoofer idea nbt victim method resource technet credential monitor nbnspoof password udp relay request software responder attempt window ntlmv1 domain intercept,management protocol value conveigh source network daemon event id detection github nt dword llmnr dhcp idea policy netbios port security nbt tool dnsclient device hklm monitor mac well udp hardware relay address metadata change log smb service software usage spoof window microsoft construct traffic
T1222,file permission modification directory,binary badluckblackcat link attribute analysis hybrid icacls1 execution newrustbasedransomware org http t1546 control mitre owner feature activity t1037 modification step permission acls shell malware flow initialization ransomware shortcut boot user list blackmatterblackcat attack fsutilbehavior set june implementation ownership platform adversary persistence configuration directory group technique file accessibility example icacls2 change script t1574 logon associate falconoverwatchblackcatattack right action path acl access taint,attribute analysis hybrid icacls1 indication command alert event control knowledge rate activity modification permission acls list june monitor ownership directory file build icacls2 change system process attempt utility access correlate
T1003.001,lsass memory,ssp protocol conduct control mitre support dump batch protection sasl sector security addsecuritypackage symantec boot digest dmp level attack load card material build follow comsvcs target key t1550 ta0008 host design government mimikatz store ssps call lsassdump subsystem harvest api procdump msv function start credssp system32 tool variety movement blog code desktop plaintext package client process time server access use osconfig network authentication http volexity sso pin configuration adversary authority technique tactic log service system transfer provider lsa marauder rundll32 graeber memory org logonpasswords run exchange currentcontrolset user wdigest technet credential lsass hklm password exe logons example encrypt hypertext march layer dll attempt registry window sekurlsa domain,analysis injection subsystem command memory org http powershell r2 information api dumper mitre feature dump activity security module argument method tool attack creation credential lsass section monitor t1055 exist password exe material authority technique powersploit build detail mimikatz script log functionality key service system process server attempt configure indicator window store access call
T1053.001,linux,binary execution ta0004 command org http basis conduct mitre run abuse administrator startup shell s0110 account also escalation part attack movement break persistence adversary task superuser gtfobins sudo linux code tactic schedule context system software process privilege environment utility program kifarunix use,
T1179,hook,byte parameter execution event t1014 keystroke mitre mwrinfosecurity malware symantec win32 attack load object persistence bridge key associate privilege store dlls call ursnif injection library gen hook api invocation interface function order modification response iat also mechanism pointer procedure code table process program microsoft access use inline rootkits authentication http mouse mask flow message oct import adversary technique file address context system behavior overview link org memory application capture export sept resource user hide hightech credential t1055 rootkit task trojanspy input software registry adlice window july intercept,
T1595,scan,protocol interaction website domain network org face t1596 http access information mitre application feature probe ex capability reconnaissance fingerprint t1190 scan database infrastructure victim resource botnet attack way form t1593 adversary technique search t1588 icmp target t1587 service t1133 use traffic owasp opportunity,protocol packet network command execution inspection communication connection data flow correlation argument anomaly monitor pattern file line follow syntax associate process use traffic structure
T1547.011,plist modification,value library execution command dyldinsertlibraries information dictionary volume1 application format use startup foundation info argument insert user list part add plist set form configuration persistence adversary description apple location file text core line space code metadata xml base wardle artofmalware key service property system pair auto logon dylib environmentvariables process path lsenvironment store handle runtime macos call structure,
T1548,abuse mechanism control elevation,risk control grant order take permission gain method user level limit mechanism adversary task build authorization system elevation privilege machine design advantage,execution command alert id information control mitre effort abuse loginput usr permission security level attack way target privilege environment design call libexec uac injection directive mitigation api ability owner argument tool mechanism group linux code base functionality authorizationexecutewithprivileges process time action bite name launch http callback administrator variation gain set technique file auditd log system behavior output analyst org logoutput variable detection run sudoers place data securityauthtrampoline method user etc monitor t1055 sudo change image input bypass registry macos
T1134.002,process token,org t1134 access http createprocesswithtokenw control mitre feature impersonation ex token security runas impersonate user attack credential adversary technique 003 theft code target result mean context bypass process privilege microsoft use,analysis analyst network command api createprocesswithtokenw default run administrator activity runas correlation argument apis user monitor examination line detail manipulation code artifact log associate endpoint behavior process audit look window microsoft use call correlate
T1548.001,,binary attribute name execution command org view http find application run function mitre sudoers chmod abuse order modification keydnap permission shell malware root user mechanism attack future null set bitmasking configuration entry t1222 adversary page group mac directory file technique search man perm example gtfobins setuid code linux target t1083 suid context escape bypass flag dev shorthand osx specific privilege action bite setgid environment program discovery setgit use instance,execution command application setsuid run chmod vulnerability shell argument user set monitor file line change code context escape system setgid bite utility
T1547.004,helper winlogon dll,hkcu component subkeys cause event helper nt point ctrl feature support abuse reg modification shell sept initialization winlogon sequence user attention load hklm entry persistence adversary currentversion explorer exe logoff userinit follow code notification log functionality cylance logon package system dlls advantage software wow6432node action registry program window sa microsoft use executables trigger,cycle value network command view event helper control know feature connection abuse activity data system32 winlogon argument tool user isolation part list technet movement load sysinternals etc patch entry persistence detail change log associate system dlls behavior software process autoruns dll environment registry discovery chain executables correlate
T1019,system firmware,computer bios interface activity capability efi wikipedia firmware persistence adversary update hardware uefi example mean functionality system input software output sophisticate,
T1021.003,object component model,computer execution t1078 document t1047 control mitre default permission remote account attack object exist jan key shellcode outlook privilege acl call management interaction library api interface wmi take movement june procedure code functionality client enigma process action server program office microsoft access use instance component launch http rpc administrator msdn dcom list model fireeye adversary well technique nov log context com dde instrumentation advantage link technology org application exchange t1559 data sept middleware method user exe mmc20 hunt bypass software machine dll registry window executables,component one dce influx network t1078 org http enumeration powershell mitre application rpc connection activity query t1012 port dcom remote account module user attack movement load object model monitor increase adversary fireeye june jan technique nov mmc20 hunt procedure log com enigma outlook process machine action environment registry use construct traffic t1059 call
T1042,change default file association,value subkeys association check printto assoc command access hkeyclassesroot default application point edit administrator print shell txtfile user microsoft oct list fakeav entry txt adversary trendmicro file build example change code key system extension action selection handler registry utility open program window troj store use,
T1117,regsvr32,binary link trigger leverage library component execution network command org t1122 carbon http register invocation control campaign mitre regsvr32 apr permission pass scriptlets security module variation resource locator tool user argument method squiblydoo attack load object monitor gov operation adversary web persistence exe model uniform technique file line unregister code change script target functionality com system bypass url process avoid server registry program window government microsoft use proxy dlls lolbas advantage,
T1110.003,password spray,management addition protocol trigger network cert authentication event http oracle id force 068a mssql application default connection policy netbios port ssh ldap mysql vnc logins account complexity sso list rdp tcp cloud credential password01 match le sign adversary password telnet follow kerberos target base smb service ftp logon spray lockout failure ta18 avoid attempt environment window office use domain email samba,network t1078 authentication org event http id application mitre ex account crack attack trimarc eid monitor password technique hash follow target result controller log logon system service spray success scope login attempt audit window failure domain
T1090.002,proxy,htran purpose suspicion purchase redirectors trust network command org face destination redirection http c2 control communication zxproxy mitre connection intermediary port mask act infrastructure ride tool victim cloud resource attack adversary well s0040 loss base system software server resiliency path avoid environment likelihood internet zxportmap type use proxy traffic compromise,protocol packet network command execution inspection communication connection data flow correlation argument anomaly monitor pattern file line follow syntax send associate host process use construct traffic structure
T1056.003,portal capture web,keylogging network t1078 org exploitation conduct http mitre use post capture volexity account variation user part attack backup credential portal adversary page web technique measure example code log service input login attempt t1133 access compromise,match monitor page web login server update directory file organization change content
T1589.002,address email,t1566 website org face authentication t1598 http enumeration information access api force github mitre probe ex query response data medium reconnaissance getcredentialtype phishing scan account t1594 infrastructure victim autodiscover resource user attack variety form set t1593 adversary exist employee leak directory technique search cnet t1110 organization example address target mean reconnaisance hackersarise t1595 service system endpoint usernames environment t1586 t1133 office use email domain instance opportunity,source network authentication http probe activity field botnet user string referer adversary web quantity address metadata request artifact usernames agent traffic email
T1164,application,link reboot library app basis information interface application malware loginwindow method user list byhost mechanism plist persistence adversary mac apple file lion code gui com property preference machine time,
T1054,block indicator,management analysis etwtraceprovider siem network org collection case event trace powershell http t1047 information control mitre lamin report alteration medium t1086 rule flow sept security store attack telemetry way set cmdlet configuration interruption adversary aggregate condition technique file sensor block firewall base mean system associate host process attempt etw registry utility indicator window microsoft use traffic instrumentation product,
T1108,access,protocol t1100 network command org t1078 http control mitre remove application use response shell remote deprecate account vpns gain infrastructure also tool apt1 mechanism attack cloud way mandiant interruption adversary web t1136 technique 003 organization block target base service server attempt t1133 type access t1505,
T1193,attachment,defense one scenario execution document org http engineer executables icon mitre application protection spearphishing vulnerability order variant zip make malware t1204 gain pdfs user attack individual form option payload adversary password company technique file reason text boundary target system bypass instruction extension industry archive attachment microsoft use office decrypt email,
T1003.005,credential cache domain,s0075 authentication org event access http v2 format default mitre number reg secretsdump s0002 version tool crack attack credential dcc2 passlib adversary password vista technique t1110 note hash mimikatz controller plaintext system software cache pas py pbkdf2 attempt style utility window microsoft use extract domain mscache,analysis help command authentication org t1078 access event powershell information http detection mitre feature dump module account argument tool microsoft attack credential exist adversary powersploit technique build script controller log functionality system cache attempt mimikatz use domain compromise configure
T1098.004,ssh,management value supply target pubkeyauthentication authentication command directive api interface edit cli abuse shell rest ssh account request victim escalation apis user cloud add venafi home worm etc patch cybereason persistence adversary update directory file gt line example exim linux code base script google log sshdconfig key metadata system rsaauthentication distribution rsa host process session machine privilege environment lt authorizedkeys use macos configure,sshdconfig system etc monitor process command make ssh file authorizedkeys modifiying argument change user
T1215,module extension kernel,phalanx2 kextload reboot defense patrick idefense source network rootkits org command authenticate need http t1014 find github mitre feature piece use activity securelist kernel lkm loadable root kextunload lkms module diamorphine guide user hide attack load kext break reptile demand adversary volatility rootkit well technique mode file hardware ventir example code linux base rsac wardle log functionality system extension project process privilege driver ring program type overview access device macos,
T1101,provider support security,ssp call graeber api control function support start security addsecuritypackage currentcontrolset boot user pin load hklm ssps configuration card adversary password authority encrypt code plaintext log key package system provider lsa process time registry window store access domain dlls osconfig,
T1590.006,network appliance security,filter bastion website network org collection t1598 t1596 http access information detection mitre ex capability data reconnaissance security scan database t1594 victim also resource attack variety way intrusion set form t1593 appliance operation adversary technique search t1588 detail existence nids firewall target base t1587 content t1595 cybersecurity service system host specific action t1133 use proxy nmap domain opportunity,
T1546.012,option injection execution file image,protocol computer value execution t1562 keyboard mitre developer abuse malware security symantec escalation attack load option persistence currentversion cmd screen fsecure key privilege dbg ntsd injection defense invocation nt apr tilbury tool mechanism exit june debugger blog code desktop flag hupigon dev process login server program microsoft access trigger name launch http t1546 kernel backdoor adversary vista technique nov file gt mode context system silentprocessexit gflags notepad t1021 org register application run feature ex ifeo utilman hklm monitor t1055 exe hkeylocalmachine accessibility combination image content software registry lt ushedix ifeos window july configure,cycle value execution command debugonlythisprocess know modification ifeo debug argument tool microsoft creation exit option monitor patch persistence debugger blog file code image content associate flag software dev process privilege usage gflags debugprocess registry ifeos parent correlate trigger
T1218.008,odbcconf,binary name execution source org aug odbc http control application mitre solution regsvr32 regsvr abuse public ex rbrace data account database user squiblydoo attack lbrace odbcconf t1218 payload adversary exe group technique trendmicro file cobalt nov code bypass flag dlls misuse dll utility driver window microsoft proxy connectivity configure,purpose execution command pe event invocation activity history argument creation load odbcconf monitor well file origin process dll look use dlls
T1593.002,search engine,t1566 site online threat source network t1585 org t1078 t1598 harvest http t1596 information access crawl mitre securitytrails ex query exploitdb googlehacking reconnaissance phishing account database victim resource user hack attack credential craft actor form keywords adversary leak search technique detail filetypes syntax target index content google context spillage service engine look type t1586 use compromise opportunity,
T1177,lsass driver,computer link component library subsystem execution authentication org http mitre run function policy order security side user attack add lsass load set persistence adversary operation authority exe technique search code target context service lsa process t1073 dll t1038 driver window microsoft domain dlls trigger,
T1591.002,business relationship,supply website trust network t1585 org t1598 http information mitre shipment use business ex t1199 data medium contractor reconnaissance account t1594 victim resource attack variety way t1189 form set t1593 broadvoice t1195 adversary party elicitation leak technique search organization hardware detail target drive service threatpost provider software path t1586 chain access domain compromise relationship opportunity,
T1125,capture video,webcam camera computer leverage purpose write t1113 org http information api application mitre capture review malware disk fruitfly also victim user attack proton adversary screen technique file video objective image script record service system lieu interval sample use device macos call,webcam camera computer leverage purpose command access information detection api regard application activity capture data disk apis argument monitor technique file video image context record service system associate behavior software process telemetry use device call
