id,name,description,detects
T1586.002,account email,phish dump oper use inform target persona potenti exist acquisit adversari victim trust account compromis level techniqu varieti password thread http t1598 breach leverag mitr t1566 knowledg relationship infrastructur anonhbgari email ex domain method conduct decis reconnaiss purchas site org attack forc parti interest t1583 credenti,
T1608.001,malwar upload,rent oper store ami network web t1584 contain payload cnet target docker machin repositori malwar execut commun adversari content novemb upload victim acquir chanc masquerad compromis control varieti techniqu hub applic t1204 user transfer ingr http github dropper file infrastructur mitr server lotu support ex volex tool encount place purchas imag t1105 softwar t1036 ocean org attack internet parti backdoor increas post servic t1583 pastebin,activ focu target malwar execut adversari lifecycl effort compromis techniqu t1204 behavior user transfer pattern scan ingr http stag infrastructur mitr organ visibl tool place t1105 phase detect attack org internet post
T1195,chain suppli compromis,consum impact manipul system updat microsoft dofoil addit use target replac sk compon repositori elderwood malwar execut purpos adversari stage set product distributor receipt victim compromis case command applic user code environ data desir medium gain chain depend interdict sept develop shipment project tool distribut look suppli tactic trendmicro place hardwar mechan channel imag schneider version ccleaner3 mean deliveri softwar factori symantec npm sale usb sourc,updat activ deploy take use potenti attempt purpos inspect behavior scan download signatur test integr look baselin verif boot mechan check softwar hardwar hash
T1190,applic face,glitch design comput system websit databas network manag web blog legaci contain use t1611 highlight attempt ta18 instanc owasp adversari evas ssh container vulner compromis techniqu command applic weak behavior sql flaw defens cisco protocol http data snmp 106a escap infrastructur server mitr program order host base api polici smart lead cwe advantag ci cloud cert exploit smb administr bug access devic path softwar top org attack ident internet t1211 socket servic face,web inject common payload attempt string artifact inspect input applic sql know caus firewal process traffic crash tool look exploit softwar packet
T1558,forg ticket kerbero,session caller microsoft databas binari util disk lib ldb code environ enterpris 003 default var call process particip tool conf brine appl find entri pa format servic mach sourc store sssd linux extract window kekeo krb5 handl level etc protocol influenc spectorop maco kcc read mit request variabl ticket access org copi ring list system use abus secret unix ktutil krb5ccname adversari forg configur techniqu locat kcm rpc http file mitr domain distribut kinit center daemon directori exchang secur root t1550 credenti klist kerbero attempt build tgt client kdc user framework api mimikatz authent redhat storag cach grant key realm ss ccach blob mkey attack decod,type section stealthbit s0002 frame lib kerberoast adsecur ldb encrypt code 003 default var process feb rc4 cert indic pa servic oper store event memori id lifetim window ptt pattern lsa request ticket access durat monitor dumper org log crack activ secret tg argument forg account password techniqu command subsystem http valu mitr eu domain ex move dec t1550 audit credenti detail protect kerbero attempt logoff tgt lsass logon field exe mimikatz authent grant key ss mkey softwar attack time
T1555,password store credenti,adversari place store system access password movement locat inform search applic storag user hold credenti,argument file access api password monitor call locat command search process storag user credenti
T1567,web servic exfiltr,ssl protect web network use exist amount adversari likelihood provid compromis exfiltr control permit command level encrypt data add rule tl firewal host traffic cover channel mechan act servic,flow network web associ use exist execut commun argument connect exfiltr control inspect command pattern protocol data anomali file correl process traffic cloud syntax line browser channel access follow monitor packet structur servic
T1219,softwar access,anydesk session routin system network blog use servic target compon teamspi malwar admin desktop threat commun adversari go2assist window viewer connect way compromis control techniqu campaign command applic instal persist t1543 team http land environ institut crysi 003 countri mitr support ex crowdstrik teamview tool vnc ammyy ammyyadmin group report state channel access softwar org attack redund interest post logmein,flow system activ network solut use associ avoid execut admin commun adversari argument connect compromis techniqu inspect defens applic behavior user instal command pattern protocol http data t1090 anomali file mitr base host correl domain process traffic tool front syntax line administr follow monitor org attack packet send structur conjunct
T1583.001,domain,phish mandiant tld st05 aid databas charact use address target payload inform machin owner malwar whoi compani apt1 homoglyph purpos adversari fireey set lazgroupidnphish effort victim acquir trust redirectorsdomainfront varieti case techniqu compromis t1189 command control cisa sep level defend reput registr categorisationnotboundari contact http ttobliquerat data ip registrar mitr t1566 base infrastructur ms domain display repurpos paypalscam histori drive idn purchas httrackunhcr name domainstealcc deliveri org attack tthttrackfakedomain apt28 servic regist track,advanc design tld system updat focu aid databas analyt registri use inform dn target whoi pivot threatconnect stage adversari lifecycl effort control case registr command reput queri data infrastructur base categor domain captur passiv tool categori purchas name access monitor piec dec log detect structur servic track
T1560.002,librari archiv,zip system use linux execut util adversari window subshel 3rd exfiltr techniqu function encrypt http data github t1059 archiv mitr libzip librari python link note mechan zlib org attack parti rarfil,type loss system write intent focu activ network associ action attempt effort exfiltr run prevent function encrypt patch intrus script data extens file header captur transit cycl administr follow monitor detect
T1055.003,execut thread,write system network inject memori address target privileg resourc juli exist unmap execut adversari window product victim space handl techniqu defens thread openthread code http t1055 mitr api base context order call method process point writeprocessmemori dll setthreadcontext state access path suspendthread resumethread org attack detect virtualallocex secur,type createremotethread inject memori use privileg juli amount circumst window sequenc techniqu defens behavior function code data chang api base order call process writeprocessmemori view setthreadcontext monitor suspendthread resumethread virtualallocex
T1079,encrypt,commun adversari custom scheme c2 encrypt protocol smtp http layer tunnel,
T1036,masquerad,type featur system abus attempt misidentifi util adversari lolba artifact masquerad sake techniqu locat defens task user object http file mitr make also tool form metadata site name monitor t1036 org attack secur trick servic observ,type featur right updat activ binari charact mismatch inform resourc twitter attempt schedul misidentifi disk argument renam artifact overrid masquerad space locat command ae user hash patch suspect internalnam originalfilenam data time leav chang file ball make 202e job tool construct look itsreallynick indic name monitor start daemon secur match trick lead servic filenam productnam
T1546.011,applic shim,microsoft databas fix juli affect shim applic prevent intercept code infrastructur default tabl sdbinst process getprocaddress windir compat codebas store appcompatflag memori privileg buffer sysmain fireey custom redirectex window xp run handl defend persist data uac trigger order installedsdb disableseh apppatch org apppatch64 featur list system use abus execut adversari sdb account techniqu defens instal http time must mitr program mode develop administr act hklm work bypass design exampl inject address refer content control user framework except chang disablenx import exe keep nt injectdl cach dll t1548 softwar attack backdoor kernel structur currentvers,plug registri load detector databas memori shimscann privileg abus hat pull custom content shimcachemem window argument shim user32 run command applic instal persist valu trigger chang reboot file scanner sdbinst guard lite process note volatil cach key look tool dll indic app monitor check flag
T1552,credenti,store system registri bash search repositori adversari misplac artifact compromis techniqu locat applic http plaintext 003 file mitr t1552 histori key find org attack credenti,pwd store exampl system registri activ network use inform search materi resourc attempt util t1078 amount adversari window argument password compromis account techniqu command behavior user pattern http know environ script code gain file mitr read cat ex process histori bashhistori regex express find line indic access help login monitor org attack time credenti word
T1547.010,monitor port,system registri load startup use print privileg port system32 permiss tcp adversari set window wsd level run control techniqu persist spooler escal code reboot ip exe api bloxham call currentcontrolset process pathnam key suppli dll boot follow monitor entri spoolsv addmonitor hklm servic usb,write registri system print use privileg port system32 technet util autorun control run persist escal patch code file exe api correl call currentcontrolset process suppli dll boot mechan monitor softwar attack spoolsv directori addmonitor hklm
T1070.008,mailbox data,phish mail exampl system activ applescript t1048 cobalt use kitti t1114 remov powershel util export adversari artifact t1071 spearphish techniqu control command applic exfiltr user protocol mailbox http t1534 data code mailboxexportrequest t1059 003 evid api mitr program t1566 base email server call exchangepowershel volex tool modul request cybereason line mailx man log attack org exchang solarwind page collect,delet mail store system spool linux window comm argument artifact command applic user code maco data chang appdata file var host email librari make unistor process captur usernam quarantin monitor log
T1037.002,login hook,system loginwindowscript http loginhook pair use favor privileg insert util hook permiss chapter adversari techniqu command t1543 behavior persist user logon launch code script dev add valu time wardl deprec maco logouthook file mitr default librari com prefer point note plist appl line administr agent version loginwindow login path root daemon attack org logout,hook argument account well duti command user code chang file librari com prefer process plist appl line administr loginwindow login monitor creation
T1055,process inject,sampl system network inject memori address sophist privileg resourc abus pipe execut commun adversari product implement way space ipc defens function code base context order method process modul mechan access name channel platform detect secur segment,type ptrace chokepoint createremotethread system event load auditd inject memori use inform privileg juli linux permiss amount circumst content ntqueueapcthread window sequenc rhel well techniqu defens behavior user function inconsist pe code know data signatur ower chang medium file header api base order call queueuserapc stomp ex method process rootkit view writeprocessmemori look modul dll setthreadcontext rang name monitor creation artofmemoryforens suspendthread resumethread virtualallocex natur
T1139,bash histori,type bash flush abus da util paramet way password locat command user code file keep program histori look bashhistori usernam line log attack credenti track,
T1205,signal traffic,hartrel mandiant broadcast telnet close legaci respons question router malwar task knock patch respond leverag host amd ryuk lan servic hardwar listen magic hide interfac custom sequenc connect capabl persist object trigger wake order syn conduct mean imag devic signal org send goal natur observ featur system network bleep use architectur offer port t1205 characterist commun adversari t1601 techniqu wol command function http valu ip firewal mitr program traffic modul form evolut packet libpcap cd00r flag comput blog address target attempt string t1556 power control cisco craft base turn librari authent method pass modif movement softwar attack seri socket,flow list ssl system gitlab network mismatch address magic target payload associ port attempt string byte repetit ieee content connect run inspect applic encrypt pattern protocol accord code data enterpris tl wake leverag filter host polici ff process traffic syntax hardwar follow devic send monitor packet anywher wakeonlan lan socket structur layer
T1503,web browser credenti,websit store exampl system databas web microsoft usernamevalu firefox edg memori googl target passwordvalu search privileg procedur cryptunprotectdata exist juli attempt adversari extract window victim acquir password account case vega talo destroy user sql function encrypt logon stealer april queri code plaintext data pattern github object overlap appdata actionurl file gain read default chrome api order domain method process cach key pass mimikittenz browser access administr login proofpoint decrypt format credenti,
T1218,execut system proxi,microsoft system binari use abus linux execut bypass adversari content lolba window split trust techniqu defens instal command code signatur file base default process certif project proxi gtfo man valid page sign,type event registri load network web activ binari use materi execut adversari content window connect paramet argument forg trust way well msi defens applic command behavior user pe intrus valu download environ signatur chang gain file exe api base host program call correl process proxi key look construct histori dll msiexec sign line access modif administr monitor creation invoc internet send servic bypass credenti
T1153,sourc,featur updat load use abus shell build adversari argument way space techniqu run command function code environ file context program manual note path filenam sourc,
T1038,search order dll,system microsoft load preload binari web use search privileg exist owasp adversari window victim way configur level control locat case techniqu behavior persist user escal caus fall file junction share program order method manifest plant look advantag dll place administr name path redirect attack directori work,
T1050,servic,store system registri use inform privileg technet util execut t1035 background adversari window configur techniqu applic function http file mitr program call boot administr name path start softwar t1036 org attack servic masquerad,
T1070.006,timestomp,investig exampl use malwar analysi hide adversari techniqu windowsir http chang attribut file folder mitr timestomp tool timestamp name t1036 org attack time masquerad,file modif handl inform open timestamp valu
T1620,load code,mandiant back load inject memori rat payload malwar execut custom adversari s1 disk shellcod artifact techniqu thread encrypt donut code http ram mask dropper t1055 file mitr keep base order intez ex 00sec process tool snub byol acbackdoor path org attack posit detect trick,exampl load rat memori use runtim abus memfdcreat execveat execut execv mdsec dotnet window assembl artifact techniqu function code donut http signatur etw trace createthread dropper exe api mitr amsi t1106 00sec process notepad dll languag mscor mechan monitor clr org attack mscore trick sign
T1611,host escap,opportun exampl system manag load t1068 micro mount contain use payload privileg resourc docker abus juli machin separ bind util adversari paramet window trend t1609 overview container way configur level control cron run applic command techniqu vulner function persist object escal http environ break gain escap mitr server host order link modul exploit administr access channel follow filesystem drop sock attack org keyctl root kernel socket directori,event activ mount contain associ privileg attempt configur level run instal pod environ data syscal chang volum escap kubernet cluster host usag process modul imag monitor root kernel
T1547.009,modif shortcut,shortcut exampl system startup use payload target abus exist infect refer malwar click adversari techniqu user persist attach http launch extens file folder mitr chain t1566 program lnk link method process t1176 tool boot mean browser indirect login path t1036 org attack masquerad,shortcut event system greater network target attempt remov analysi execut adversari zone connect run behavior user patch launch know valu chang file lnk base program correl process unknown identifi edit boot modif path monitor login creation softwar bsidesslc
T1010,applic discoveri window,adversari window list system keylogg context darkwatchman use inform applic prevailion attempt,list oper system event activ network manag inform action attempt powershel part adversari window argument getforegroundwindow techniqu command applic behavior code data environ instrument chain base api call process discoveri view tool monitor isol
T1032,protocol,commun adversari sampl implement engin protect file configur control malwar use command algorithm traffic encrypt key protocol know,
T1087.003,account email,session list dump cmdlet microsoft tri address use getglobaladdresslist googl attempt workspac gal powershel outlook gwsmo get adversari account mailsnip hill premis user code share organ email globaladdresslist domain authent sync access attack exchang directori servic,manag use address associ inform powershel execut get window argument account techniqu command enumer http code t1059 instrument t1047 mitr email globaladdresslist offlineaddressbook process addresslist monitor org attack
T1062,hypervisor,type exampl system t1014 use xen wikipedia exist guest hypervisor hide interrupt level techniqu run layer function http environ mitr rootkit myer sit softwar org attack hardwar natur,
T1497.003,base evas time,day joe netskop malwar repetit task threshold nymaim environ call properti timestamp loop clock scrutini trick oper awar event junk schedul virtual stage hammer victim independ data trigger order vme s0097 org sec system use sleep avoid execut adversari evas wait techniqu command metric function http valu time mitr uptim ex also t1106 job channel overload condit sampl exampl needl delay machin attempt analysi limit amount sandbox well nitol timer revil api base trickbot method mechan softwar variat attack t1053 ping meet t1104,oper event activ system aid inform step action avoid analysi part virtual adversari evas argument implement sandbox varieti command behavior environ data period identif api base chain call method process discoveri view form monitor movement detect isol time
T1182,appcert dll,session comput system registri manag load inject abus createprocesswithloginw privileg juli interfac createprocess control techniqu run winexec applic persist function hkeylocalmachin createprocesswithtokenw escal code http valu t1055 mitr api program context call librari link currentcontrolset process key createprocessasus dll org attack appcertdl,
T1218.003,cmstp,list cmstp microsoft manag load aug use inform abus twitter jan squiblydoo scriptlet juli execut interfac adversari paramet connect account control techniqu regsvr32 command instal applic defens oct user msitpro applock sct code http profil inf file leverag exe mitr server program com also usag proxi suppli dll line sign access t1548 t1218 auto org attack servic bypass,event cmstp load network activ 3e000d72 use inform target payload abus strategi 9a51 procedur juli cmluautil execut interfac adversari a120244fbec7 connect argument victim command bd83 rule a845 file exe host cmstplua com process histori construct 80c07c3b881f 4cd9 auto imag sysmon monitor invoc creation parentimag detect send 3e5fc7f9
T1563.001,ssh,session clockwork system take pair use t1021 abus exist t1078 adversari connect trust ssh password compromis account techniqu user sshjack encrypt blackhat http environ breach t1563 mitr host order relationship authent certif key advantag tunnel slideshar agent access move root attack org socket shell post,session flow system network associ use execut commun argument connect ssh account inspect command user pattern protocol environ data period anomali file correl process traffic syntax line agent access follow move monitor log packet socket structur time
T1562.002,window event log,advanc exampl event system activ auditpolicymicrosoft t1562 eventlog use target compon 002redcanaryco attempt stop powershel remov secpol limit advancedsecauditpolicyset adversari set window power success paramet auditpol sub account record configur run compromis command applic user logon eventlogcoretechnolog code data chang analyst leverag exe evid default allus turn polici process msc tool le failur categori line prompt name follow login creation log detect secur audit servic,s0645 exampl event messag system intent registri addit phant0m use eventlog action attempt stop limit defevwineventlog window argument s0002 viewer auditpol artifact control run command applic function hkeylocalmachin patch http script data file leverag mitr mimikatz currentcontrolset process evtlogtamp captur tool sc wevtutil cycl administr monitor minint softwar log detect attack org parti audit servic
T1029,transfer schedul,blend activ network day t1048 interv use inform schedul adversari exfiltr techniqu transfer pattern protocol http data mitr t1041 traffic channel avail c2 org attack time,metadata connect manag network devic host monitor well address mac usag traffic send protocol hardwar dhcp sourc
T1021.002,admin share window smb,session exampl system messag manag network binari microsoft use action machin port wikipedia procedur schedul technet execut admin t1078 hide adversari window printer implement account configur level techniqu run task rpc user transfer function hash protocol abil patch http instrument t1047 file mitr server share block samba remot domain call ntlm job smb administr access pa move org attack log t1053 t1569 copi t1550 servic conjunct,type system messag event network activ use associ action port execut s0039 t1078 interfac commun adversari window success connect forward argument account techniqu command behavior user transfer persist logon wmi http data net file block server share mitr host correl remot ex eid process discoveri tool interact failur smb line payn login monitor movement softwar org attack log send
T1525,imag,list ami focu web registri contain aw googl runtim machin t1505 malwar instanc shell permiss adversari upload victim compromis techniqu persist gcp rhino code http environ 003 gain provis mitr infrastructur sept septemb develop plant tool cloud lab access imag amazon instruct platform org attack backdoor servic t1608,set audit registri imag modif addit monitor configur contain user docker machin daemon log interact environ
T1572,protocol tunnel,blend resolut exampl system network bleepingcomp rdp abus avoid port vpn jul19 commun adversari godlua victim ssh techniqu imperson behavior doh t1001 encrypt protocol queri http applianc data t1090 003 leverag mitr filter infrastructur resolv rout t1572 traffic proxi tunnel destin smb mean access t1568 c2 detect packet attack internet org layer conjunct,flow network associ use execut commun argument connect inspect command pattern protocol data anomali file host correl process traffic syntax line follow monitor packet send structur
T1218.002,control panel,phish currentvers list comput microsoft load binari menu payload use abus reaver jan malwar execut util click part export interfac adversari set window stage eas campaign control handl techniqu command applic hkcu user june function code http alto extens cpl file exe api mitr program t1566 call panel link librari palo process item view proxi nov cplapplet dllentrypoint dll trendmicro specif line softwar dec org attack bypass regist,clsid microsoft malwar disk engin applic code folder call item properti tool line t1218 entri format servic store event web associ inform jan system32 window explor pe launch rundll32 trendmicro access imag monitor org propertysheethandl system activ use controlrundl execut shellex guid forg techniqu registr command function hkeylocalmachin http extens file mitr filter ex cooki name path hkeycurrentus inventori detect directori internet shell canonicalnam bypass registri controlpanel click content hkeyclassesroot control controlrundllasus winexec gain cpl exe api namespac panel method key dll identifi latter softwar attack shell32 swnormal currentvers regist
T1599.001,network travers translat address,design exampl system activ network transmiss address use nat router restrict limit translat custom adversari t1601 bridg trust configur control case defend techniqu function cross rfc1918 patch http environ data ip chang gain firewal header leverag mitr rout process traffic challeng border pass destin mechan access modif devic boundari imag monitor org packet attack internet send bypass sourc,flow network associ use execut commun argument connect inspect command pattern protocol data anomali file correl process traffic syntax line follow monitor packet structur
T1608.002,tool upload,phish rent oper network web t1584 use target offer avoid machin malwar s0029 dell tg water purpos adversari upload victim acquir compromis control techniqu hole skimmer applic locat user transfer ingr http download github psexec provis infrastructur mitr server repo intez support host ex tool place purchas site app t1105 platform softwar org attack commerci parti internet servic t1583 sourc,activ focu target adversari lifecycl effort compromis techniqu behavior transfer pattern scan ingr http stag infrastructur mitr organ visibl tool place t1105 phase detect attack org internet post
T1547.005,support provid secur,store pin system registri load abus author adversari window provid password configur control graeber user function encrypt code plaintext lsa api support domain call currentcontrolset process packag key ssp dll card boot access start log secur osconfig hklm time addsecuritypackag,system event load registri microsoft option abus execut set window argument provid configur command graeber code r2 lsa auditlevel chang file exe server support nt process key ssp dll boot imag monitor softwar secur hklm currentvers
T1004,dll winlogon helper,featur microsoft ctrl registri load event system reg use attent action compon helper abus wow6432nod execut logoff shell adversari window sequenc explor sa hkcu initi persist user function logon code cylanc winlogon trigger caus exe program support nt sept notif point packag advantag dll userinit modif follow subkey entri softwar log hklm currentvers,
T1009,pad,end design size section binari junk use virustot avoid eset malwar analysi limit faq adversari viru disk capabl affect decreas likelihood upload pad configur handl checksum behavior function scan april data add signatur effect chang file blacklist base oceanlotu maximum tool represent detect secur trick increas servic hash,
T1550,materi authent,factor pin altern system memori use materi token ta0006 kerbero adversari nist gener disk password control techniqu applic user http know environ plaintext risk mitr order authent mfa process cach tactic usernam ticket card access move creation org ident attack bypass credenti hash,session exampl altern messag system busi activ network web use materi token kerbero resourc machin attempt admin window artifact password account control applic behavior user environ time gain share order domain authent eid ex process grant request ticket access ownership move login monitor log parti hour servic bypass credenti hash
T1076,protocol desktop,session featur alperovitch system tri t1021 use rdp question privileg system32 malwar admin desktop permiss interfac adversari someon window implement acquir korznikov t1015 account techniqu command user persist escal protocol consol http code number medium mitr exe remot domain redsnarf discoveri need tool tscon prompt access t1018 log attack rd org parti servic credenti conjunct,
T1597.001,vendor intel threat,vendor opportun detail websit cti use inform search target resourc offer ttp portal countermeasur threat custom adversari pay trend capabl t1190 claim campaign well techniqu t1588 applic t1133 object regard intellig t1587 http data concern breach attribut reconnaiss mitr domain ex fee t1593 conduct form report identifi indic name access actor org attack d3secutr industri servic face,
T1011,network medium exfiltr,rf proxim exampl network modem attempt wifi frequenc adversari connect bluetooth exfiltr control command data enterpris medium wire rout channel access internet radio,flow network associ use attempt execut commun connect argument exfiltr control inspect command pattern protocol data medium anomali file read correl usag process traffic syntax line channel access follow monitor packet structur
T1602.002,network dump configur devic,oper store manag load network blog memori legaci use inform target repositori ta18 analysi export adversari paramet account configur reset smi cisco protocol queri data snmp 106a file infrastructur storag tool layout cert access devic softwar later attack copi credenti,flow ssl network associ attempt content connect configur inspect applic encrypt pattern protocol data tl leverag host traffic construct access follow monitor packet send layer
T1589,inform ident victim,opportun phish detail employe websit system t1586 t1595 use inform target address respons search token opm resourc t1078 adversari set t1594 deloitt victim probe way account varieti compromis techniqu gitrob user scan http data elicit github t1598 medium trufflehog mitr reconnaiss t1566 email ex authent domain t1593 form usernam mean regist name access org ident attack uber cnet servic credenti leak,activ network web inform string refer adversari probe artifact user http field authent traffic metadata request agent quantiti botnet sourc
T1131,packag authent,system registri autostart binari load use target refer author msdn adversari window control locat persist logon protocol code valu lsa support authent currentcontrolset process packag dll place mechan start secur hklm,
T1181,inject window memori,microsoft section portion procedur juli malwar byte part output applic behavior prevent code share class call process place dep store write aug memori payload sophist return privileg instanc interfac window handl pointer data t1055 trigger setwindowlong writeprocessmemori request access loader org ewm createremotethread system use execut space techniqu registr input locat function http valu mitr program getwindowlong combin sampl protect inject address target set appear power control malwaretech api base chain point grant mechan attack bite regist,
T1562.004,system firewal,system registri network limit commun adversari window way control exfiltr command data rule chang firewal order panel usag key edit line mechan movement c2 bypass,system registri event network ye use associ rdp port stop commun adversari paramet window argument set printer driver command hkeylocalmachin protocol might code valu advfirewal rule chang profil file firewal smd share domain firewallpolici currentcontrolset key netsh statu group modif monitor ufw log secur sharedaccess audit servic
T1560,data archiv,network compress use inform util hide amount custom adversari exfiltr inspect defend encrypt data librari method le detect parti,type winzip zip system aid intent compress write focu activ network loss associ action attempt argument effort exfiltr tar run command prevent function encrypt patch intrus script data extens file header process captur transit construct cycl line administr follow monitor detect winrar
T1152,launchctl,komplex load take privileg abus sofaci adversari even control handl command input persist simpl function thing launch code reload chang program support make process trojan line launchctl agent labelnam whitelist path daemon arg bypass,
T1553.003,trust provid,type microsoft mismatch search oid juli complex winverifytrust wow6432nod cryptsipdllgetsigneddatamsg export disk finalpolici implement trust major applic sipguid t1553 april code signatur cryptsipdllverifyindirectdata call link process integr note packag tool valid abstract layer format sign inquiri return powershel interfac window requir handl spectorop cryptographi github order sept catch certif poc conduct decis malici org drop hash system safe use architectur abus compon avoid execut adversari paramet guid techniqu instal function http valu t1574 file mitr mode program polici ex catalog funcnam secur match hklm bypass subject registri exist provid encodingtyp driver control user eduardosblog authenticod api craft librari point dll identifi check origin softwar attack,advanc list microsoft registri aug system event load use inform id oid compon error juli attempt wow6432nod execut part hide cryptoapi adversari disk window sub trust provid autorun control techniqu registr regsvr32 locat object cryptographi code valu http spectorop data file mitr craft default polici ex sept process note integr key sacl regedit odditi hklm capi2 malici indic access modif t1218 auto valid monitor start capi softwar entri org attack secur v2 log audit sign regist
T1483,gener algorithm domain,ru list concaten activ use dga address fallback istgmxdejdnxuyla malwar string purpos adversari gener gibberish well control techniqu defend command algorithm cisco seed april contact http valu period ip net block mitr base server domain make ex letter traffic feb construct t1008 advantag form cybereason destin other mean channel name instruct unit check umbrella word attack org static mitig time track,
T1185,session browser,factor session right exampl ssl web take close use inform resourc webmail wikipedia part pivot permiss adversari content set connect client way vulner techniqu behavior user intercept function intranet sedebugprivileg strike http code chang extens cobalt mitr base chrome context manual authent cooki process integr traffic certif proxi advantag t1213 browser administr sharepoint man icebrg tab softwar org attack secur cobaltstrik,activ web inject use adversari techniqu applic behavior user http mask t1055 mitr authent process traffic browser login monitor org attack log match audit
T1021,servic,kickstart blend design session exampl telnet manag network deploy tcc use t1021 action rdp machin abus mdm execut buffer desktop t1078 admin fireey adversari set t1072 connect guid ssh account control techniqu transpar command applic user transfer ard protocol http maco environ code data enterpris gain file leverag mitr server remot program host domain workstat lockboxx tool interact vnc appl prompt access version consent login movement softwar org attack log ident screen servic shell credenti,flow design exampl event telnet load network manag messag system activ use action rdp abus port attempt analysi t1078 tcp adversari connect argument ssh account well techniqu command behavior user transfer screensharingd pattern pe protocol ard http maco environ data period file mitr server share block correl relationship authent process discoveri lockboxx interact dll vnc appl smb access login monitor creation movement review org attack log screen servic time
T1071.003,protocol mail,blend mail system messag network use associ abus avoid imap adversari client victim control command applic produc protocol environ field data header filter server email traffic smtp deliveri detect packet layer pop3,flow ssl associ use execut argument connect inspect command encrypt pattern protocol tl anomali file leverag correl process traffic syntax line follow monitor packet structur
T1556.007,hybrid ident,hybrid microsoft azureadconnectauthenticationagentservic identityserv trust hand patch environ server share process place synchron pa pta servic web privileg resourc record run consol ph prem order access devic platform ident hash factor load use option magicweb adversari way account password case saa compromis configur claim premis number file organ polici tenant servicehost edit administr directori teamer bypass credenti exampl token attempt tie set forward well user aadintern feder harvest base relationship authent dll cloud mechan agent backdoor ad regist,hybrid exampl microsoft event load solut associ materi use id azureadconnectauthenticationagentservic magicweb alert identityserv eku configur claim record vulner lack applic valu environ add attribut file in server authent connector process certif servicehost proxi dll cloud agent access modif discrep monitor creation review log ident secur pta backdoor ad audit servic sign
T1595.002,scan vulner,opportun websit databas network use inform target search resourc t1592 attempt port adversari capabl victim artifact t1596 t1190 vulner configur techniqu run t1588 applic scan t1587 http number banner mitr server reconnaiss host domain ex t1593 form specif access version softwar org attack face,flow network associ use execut commun argument connect inspect command pattern protocol data anomali file correl process traffic syntax line follow monitor packet structur
T1596,databas,opportun websit ssl databas network t1584 use inform search target dn resourc repositori sslshopper whoi adversari victim artifact acquir trust compromis techniqu registr t1133 scan dumpster http data t1598 medium reconnaiss mitr infrastructur relationship domain ex t1593 traffic certif digitalshadow form cert access lookup org cdn attack t1199 shodan servic t1583 collect sourc,
T1207,domain control rogu,list manipul system event manag blog inject use inform krbtgt associ privileg action sid analysi partit adversari dc guid ntdsdsa product adsecur account configur control techniqu registr behavior persist object http data rogu credenti chang infrastructur server mitr mimikatz domain method t1134 sensor histori dcshadow key report metadata administr siem replic access monitor schema log directori secur attack org ad bypass regist hash,detail comput microsoft event network blog addsecur use associ kerbero gc ab04 e3514235 partit alert getncchang adversari dc interfac guid ntdsdsa dirsync ou password drsaddentri configur spn object protocol drsreplicaadd data github rogu trigger chang leverag host princip call ex usag cooki process feb traffic dcshadow place baselin state 00c04fc2dcd2 name replic unit monitor dr 11d1 4b06 schema minut creation log directori synchron dcsyncmonitor ad audit servic
T1553.006,modif code sign polici,microsoft corner t1112 util part implement artifact applic code signatur default link integr feb appl exploit line sign memori privileg hikit remov permiss fireey window level run maco csrutil conduct recoveri access guarante loader gui org screen featur system t1068 use blackenergi execut watermark adversari way compromis techniqu command june number http apr valu bcdedit mitr program mode polici ex rootkit test develop secur comput exampl registri protect testsign self debug attempt driver control user escal reboot gain gcioption exe librari authent dll state mechan modif check enforc dse attack kernel,system microsoft registri testsign associ action execut window argument driver hkcu command code bcdedit exe polici nt process feb line modif monitor softwar sign
T1610,contain,pipelin network deploy web contain associ payload runtim docker malwar execut limit build adversari configur case etc defens applic user dashboard code download environ aqua rule kubernet api base host process other mean imag start kubeflow bypass,asset comput system activ manag databas network contain execut set configur control defens cmdb pod environ data chang construct help modif devic monitor invoc detect
T1107,delet file,delet del exampl system activ network use action cmd remov malwar part adversari window well function intrus http leav trace sysintern file mitr s0106 host cleanup process tool softwar drop attack org parti footprint post,
T1145,key,p7b oper system ppk crypto passphras use t1021 pgp nix search t1056 wikipedia attempt princ adversari window persia ssh password compromis techniqu input user encrypt http code signatur alto extens file mitr base t1110 email authent pfx also palo captur certif key tool p12 pem usernam line gpg org attack directori forc cer decrypt servic asc,
T1112,registri,microsoft registri aid charact aug system reg use inform win32 payload action abus error powelik target t1021 execut util admin part permiss hide build adversari t1078 window commun account configur level techniqu run command rpc persist function spectorop http caus s0075 file mitr api read remot share reghid key tool nov jul trendmicro smb line administr access modif name movement softwar org attack servic area,delet featur event registri microsoft load system addit manag startup reg associ inform id action juli powershel analysi execut part hide window argument regdelnul autorun configur techniqu command persist aid patch spectorop valu apr know trigger chang instrument file folder exe api correl call method point process reghid key nov tool jul regedit cycl line modif path monitor start entri softwar log audit servic
T1543.004,daemon launch,parti system manag load launchdaemon updat launchd startup payload use label usr privileg resourc wirelurk malwar execut keyword part permiss background adversari paramet set configur level run initi task mac techniqu persist user appledoc instal osx sentinelon framework runatload launch code maco http chang autom file folder mitr share program librari method process need packag conduct interact plist find agent access name login path softwar t1036 daemon attack org demand detect bin servic masquerad,launchdaemon system launchd payload keyword part paramet persist programargu runatload launch code add enterpris chang file folder program librari align polici point process construct plist other monitor daemon servic sign
