id,name,description,detects
T1608.004,target driv,stag behavy t1550 shar advers inform gallagh help land techn acquisit us target level provid post victim insert scanbox brows mit visit hol way t1059 control endpoint cours org javascrib set http upload profil ad infrastruct spac script websit attempt interact comprom web pag commun acquir t1583 tok t1189 industry exploit apply addit access reg interest sit host driv domain fireey goal kind for resourc cas cfr govern )( bas purchas wat t1584 environ system cont campaign advert attack numb,stag execut behavy mit phas pattern plac advers t1203 detect techn effort web comprom org foc internet act scan t1189 http lifecyc cli target exploit cont vis attack driv infrastruct
T1007,discovery system serv,wel cod behavy mit advers inform discovery sc shap util attempt techn command org serv act systemctl try http us system target typ query taskl reg follow attack t1007 start tool svc,feat ap mit network behavy mov queryservicestatusex instru advers t1059 inform discovery techn command org man serv part bas isol act chain assocy op cal window monit http try environ system view dat powershel argu access reg t1047 process ev attack build tool
T1040,network,"mov exfilt advers inform strain gcp vert amount techn tap pass us target level defens lab relay account mir mit tl protocol ord port detail sec org act ), transit monit inst exampl load traff proxy mat cred smb plac config capt wireless nbt websit resolv serv specterop cloud address interfac llmnr machin dat packet access termin mod t1557 send vtap connect id network nam wir poison transf bal rhino bas environ ip system run evas auth span cleartext attack numb",capt argu inform network environ auth mat pass monit aid process command act traff
T1017,softw apply deploy,execut cod network cred advers inform config effect admin endpoint serv act deploy us system apply permit access softw account log driv domain enterpr remot,
T1553.002,cod sign,"develop cod mit mat maco advers policy bypass symantec linux techn sec org sign acquir act securel dec nat ), op bin t1036 window us platform system level run wikiped malw softw auth guar cert attack tool",softw environ out metadat cert sign
T1530,stor cloud dat,overarch id object ap salesforc record ea microsoft cred extortion052021 advers april off amazon cas wir inform rclone way config help reposit hack control .( sec saa googl serv man misconfig problem )( cloudsusenixmulazzani082011 extract stor sourc credit conflu cloud guid us platform abus channel system typ provid pract mean incid apply dat slack card permit person leak gain access micro bucket sql breach log attack magecart elasticsearch jun trend s3 solv journ,permit sourc stor query provid access object esc cloud follow attempt us serv ind privileg dat act set
T1565.003,manip dat runtim,wel object goal mit decid sony busy advers ord lazar integr also inform desir chang expert doj effect masquerad attempt mak techn end org fil impact )( runtim t1546 assocy t1036 http us system manip target typ complex display dat apply campaign default conduc access softw process mod attack,feat ap outcom hid nam ord delet inform ow med head fil sign act assocy cal window monit us ex manip etc cont dat permit access build tool
T1552.002,reg cred,cod key cred advers inform config hiv command comprom serv stor program window us system hkcu regsz machin pentestlab password query reg exampl search look find logon hklm,paramet behavy mit cred intrud command comprom org correl act stor window monit http us system apply argu query access reg softw process search attack s0075
T1135,network shar discovery,s0039 net cod mov network mit shar protocol maco smb advers resourc point inform remotesystem command org fil serv direct sourc window technet http us precurs system view collect mean fold wikiped query access softw interest list look attack driv remot,ap mov shar inform command sourc cal monit precurs system collect mean fold argu interest process look driv remot
T1120,dev discovery,read network resourc advers support camer inform discovery compon attempt keyboard print funct act stor dev environ us system comput aw card vary,argu dev cal ap compon monit process attempt system command comput inform
T1590.004,topolog network,network mit resourc advers way fac form inform arrang detail regard websit techn comprom org serv t1596 act set acquir t1583 dev databas scan reconnaiss environ t1584 us ex target collect rout dat t1594 topolog victim gateway access dns opportun search vary attack domain t1595 t1598 infrastruct,
T1587.002,cod sign cert,develop cod mit trust script advers .( sec techn org sign program op self issu us target level wikiped softw auth process guar cert attack piec confirm tool,feat develop cod behavy mit pattern nam advers plac detect reposit effort techn root org foc craft sign act algorithm assocy self http us target sampl malw thumbprint vis valid period follow cert attack t1553
T1222.001,direct permit window mod fil,feat hybrid boot execut object mit logon attribut microsoft entry cmdlets script persist advers ord t1059 own config analys control attempt techn group command org fil )( flow init act t1546 check direct window http us platform match system step fold taint permit powershel ac t1574 access grant icacls2 dac mod icacls1 list account attack t1037 jun find build impl,alert id knowledg cmdlets ind lin advers own config chang util sec command fil correl act direct window monit us system rat fold permit powershel argu grant dac mod process exampl ev log audit build
T1137.006,,"object cod studio microsoft vba persist advers off vsto com compon libr comprom word produc funct set ), vbe program outlook abus us system typ apply model cd edit mail ad start tool autom",microsoft entry persist off chang .( command comprom globaldotnam fil monit abus system argu reg process audit jun ad
T1505.002,transport ag,stag develop mess exfilt microsoft entry email pipelin writ task advers persist mech respons config transport lightneuron filt exchang .( assembl recipy end serv )( sign act cop transit attach pass abus address match system eset crit carry ag spam apply trig access outgo reg process exampl ev list jun ad,party mess artifact behavy microsoft transport compon fil path instal assocy monit abus system ag apply access softw log loc
T1082,system inform discovery,behavy lev advers inform vert techn cal us platform cli target level provid privileg model follow cert develop mit </ ia patch t1059 form return detail command org googl act dev http inst mount exampl infrastruct show architect spac cod ap stat shap config ah attempt .( serv reconnaiss cloud t1082 machin dat systemsetup access softw breakdown 106a driv tool df systeminfo pack network microsoft hardw maco resourc discovery )( ta18 system s0096 run disk aw cont payload auth attack virut,feat architect pack ap mit network hardw instru patch t1059 inform vert detail attempt techn command org man serv bas aa dev cal op window monit http cloud us environ system dashboard dat powershel argu access t1047 process log attack build tool
T1071,lay apply protocol,"proxy connect pivot network protocol smb advers transf ssh detect blend filt command web fil avoid serv ), enclav us lay system cli apply dns mail nod rdp remot traff",execut connect encrypt tl ssl lev pattern protocol lin )). command fil correl flow anoma syntax assocy monit us inspect packet argu follow process structure traff
T1074.002,stag dat,stag connect mit exfilt arch advers t1578 bash detect techn command org fil cmd mandy funct serv direct t1560 cop cloud environ http shel us system inst machin dat s0106 c2 softw attack trend numb loc,stag feat read encrypt ap compress instru loc writ ind 7zip command zip fil man act direct cop rar bin monit window system fold dat powershel argu access zlib process temp build tool
T1053,task job schedule,proxy execut cod t1218 mit context shar trust rec script persist task advers mech meet also serp admin util sec techn tim group print scheduler fil org funct bas startup program schedule window environ memb abus us system run privileg dat permit maj auth process account attack remot,execut chang argu schedule cod monit process abus contain command rec task job funct fil
T1218.007,msiexec,proxy execut solv pack (. cod network microsoft advers lin policy bypass dlls control util .( command fil )( sign feb msiexec instal window bin abus us ex system launch msi privileg apply ).( payload trendmicro account lolba,execut connect wel network cre dlls command fil hist msiexec monit us dll ex msi pe argu origin process load invoc ev purpos look host send
T1162,item login,loginitem osx cod item ap context hid mit shar mac script maco framework persist advers opt mech applescrib dialog com t1155 control libr techn tim pref remov /</ man serv fil org appl method set direct stor login cal window http us system dok run apply malw plist reg list log attack ad langu,
T1590.003,depend network trust,party network mit trust resourc depend advers way form inform forest detail websit techn pentest comprom org serv t1596 acquir set elicit t1583 databas scan reconnaiss t1584 rel http us ex target provid contract dat victim access opportun search vary attack domain ad t1595 t1598 infrastruct,
T1498.002,reflect ampl,"party siz network oth protocol respons advers ord arb memcach flood avail den ampl respond attempt .( techn tim jan foc serv funct magnitud gre adv sourc ), feb docu request memcrash address ip us ext system target typ intermedy increas botnet packet victim ntp conduc spoof dns attack host volum cloudfl dnsamplficationdos reflect annualdosreport send quest ntpamplifciationdos traff",mess artifact network er respons avail detect respond tim serv impact flow commun highlight met monit ex exceiv caus provid heal apply dat process log host volum sens traff
T1556.002,dll password filt,cred mech policy advers own chang lsa dynam dlls effect filt control libr sec tim man acquir link method sept request window us comput enforc password valid text reg auth process harvest pot account domain,pack entry cred writ clymb3r chang lsa dynam dlls hook filt control libr autorun lsass currentcontrolset fil correl funct link not acquir sept monit us ref system dll ex comput password reg auth process load domain
T1505.005,dll serv,feat connect paramet cod mit </ microsoft entry nam protocol hub advers patch point 003 svchost termsrv termserv compon desktop techn prompt currentcontrolset org serv fil avoid funct stor valu jam t1543 system32 window abus us interfac system cli ex dll increas systemroot t1021 os default victim servicedl access termin reg payload process load mod exampl log attack host rdp hklm loc sess,paramet cod mit </ key nam advers svchost termsrv chang termserv dlls techn command interact currentcontrolset org serv act stor valu assocy system32 subkey monit t1036 match ex dll system systemroot termsvc default argu >) reg payload process mod load attack hklm loc
T1059.002,applescrib,execut connect mess keystrok cod ap </ mit behavy mach mac script yosemit advers lin osascrib way form t1059 applescrib ssh dialog control util fak techn command workflow org part fil path appl send rul cal calend window bin http abus shel us >. usr launch >/ run appleev t1106 machin target apply malw python alarm text design team compil mail ev box >#!/ attack abl ad langu start autom,execut cod behavy network mit ap ta0007 script ind inform discovery applescrib effect detect tact command comprom org act sourc monit http abus us back system typ collect argu process lead ev attack
T1176,extend brows,icebrg mobileconfig engin cod ap </ cred maco persist advers lin inform config definit crypto websit everyth .( masquerad sec control command interact background googl serv internet fil funct stor program url instal plugin scan def bank abus us min system >. rat download inst catch botnet chrome wikiped extend malw permit victim plant aspect access c2 upd exampl brows limit profil ad numb tool,connect item network writ persist usernam config libr command pref fil internet correl direct align instal monit abus us typ disk extend pe argu plist reg process list brows host profil send tool
T1499.002,exhaust flood serv,feat connect encrypt network oth tl ssl renegoty protocol mech resourc advers cyc april sery crypto avail flood cost den .( mak web jan serv top impact adv ssldos algorithm request exhaust http us suit system cli target typ run caus comput mean apply victim conduc softw exampl vary attack volum annualdosreport numb arb,party execut connect artifact mess network er instru pattern protocol respons lin )). avail detect effect respond endpoint tim web command serv fil impact flow correl commun highlight anoma met syntax assocy monit us system ex target level typ caus exceiv inspect apply heal dat packet addit argu conduc follow process structure log attack host sens databas traff
T1195.003,hardw supply comprom chain,backdo supply network hardw advers compon degr control comprom serv produc chain dev workst receipt system consum dat firmw insert purpos giv infrastruct,check boot behavy pot hardw purpos look mech inspect integr baselin
T1106,ap,syscal behavy fork lev nt framework advers coco )). techn eas program cal request us cli level cor victim start found mit task t1059 hierarchy port compon control command org funct appl dev monit http etc defend kernel abstract exampl load boot cod ap wrap t1562 script also bypass libr .( attempt serv ()</ window interfac interpret mean gnu apply >) softw design mod langu tool net microsoft hardw maco mech mem op abus system run routin process attack,id wel ap behavy context lin ind advers cre dlls util amount fil correl funct act cal window monit us abus dll system dat pe defens access process load ev circumst
T1070.007,hist config network connect,proxy evid connect screen artifact cod behavy network mit shar microsoft t1562 cach advers ord also ind usernam inform config chang t1090 var rdpieces t1133 linux analys libr techn remov org serv fil hist appl highlight appdat trac set stor login valu docu op window monit hkeycurrentus us \`.( http system cli defend firewal dat t1021 default culprit access mor reg softw exampl log attack rdp host remot loc journ,connect artifact cod network microsoft key advers ind config chang var attempt command fil serv hist highlight rul valu assocy monit hkeycurrentus system ex cli firewal default argu reg softw process mod log host traff
T1558.004,rep roast,mess rep mit encrypt er mov ldap t1110 cred crack persist resourc advers respons off t1059 req 003 protect control filt respond techn tact jan org serv part sign commun dc harmj0y kerbero plaintext algorithm esc request window http us abus timestamp ta0008 t1558 privileg hash tgt dat powershel nov password rc4 access preauth ticket grant reg auth roast list account attack ta0003 find domain send tool,id encrypt pattern tim 0x17 serv act kerbero op request ex typ rc4 ticket auth ev log account audit fram
T1058,permit reg weak serv,execut paramet fail cod msdn mit context key recovery twit persist t1086 advers point inform sc config chang control techn sec group currentcontrolset org serv set anytim stor localserv esc program assocy window http us networkserv system ex privileg gain permit powershel nov >) access reg softw list account attack domain hklm start tool s0075,
T1584.003,serv,party stag ent trust vps advers control contain command comprom serv ub purchas vpss op cloud us lifecyc target provid machin benefit reput vary infrastruct,feat stag artifact behavy negoty tl ssl pattern respons advers plac sep hunt detect control effort command comprom org serv internet foc dec act vpss jul assocy scan us lifecyc target provid beacon vis c2 softw list cert infrastruct
T1600.001,spac,leg evolv siz paramet encrypt network mit strength result advers t1601 t1059 byt inform config chang im amount effort techn command comprom blog ciph org commun knock coupl plaintext dev convert decrypt http us system cli level cisco dat syn ciphertext softw attack,spac behavy encrypt network support advers detect im investig effort foc method dev docu aid system cli defend vend
T1070.003,hist command,flush cod network mit </ keep hid microsoft consolehosth lev writ advers way t1059 point build intrud track inform bash techn sopho command comprom end org fil hist appdat act hom direct forens dev histfil cal ta18 environ window http us system cli typ interpret provid run benefit cont env dat txt powershel addit psreadline default access edit mod 106a log account attack cert host bashh retrac rm audit sess,cod network attribut consolehosth entry cred resourc delet chang bash zsh attempt command fil serv hist aa act dev window monit us zshhistory cli cont gain txt permit argu access mod log bashh
T1202,execut command,execut feat compat wel mit mitig vectorsec script advers lin t1059 policy pcalu bypass compon linux detect control util sec assist command techn tact group org fil cmd evi1cg program window http abus us restrict ex interpret run extend defens evas nov s0106 wsl subsystem softw payload exampl s0193 forfil attack limit,wscript lin pcalu bypass bash hh sec command cmd monit us restrict ex interpret winr argu cscript process limit
T1024,protocol,engin encrypt hid er key cosmicduk protocol advers also scheme vert analys control attempt libr command custom algorithm us fix sampl malw soph xor impl traff,
T1536,cloud revert inst,evid revert advers chang detect attempt stop techn .( remov googl man bas act stor cloud environ pres infrastruct inst typ machin provid dashboard tech dat snapshot republ vary vm,
T1091,reply med,feat mov network advers cas cabl mobl infect charg med hack autorun .( fil adv trick stor cop dev window air us renam system manip inst machin disk tak android malw firmw access usb insert mount mod smartphon exampl driv gap pc,execut connect network point inform discovery med control command man fil act monit let us system access mount process driv tool
T1005,system dat,"wel mit network exfilt t1119 script advers t1059 inform config techn command org fil cmd funct sourc ), dev http us system cli interpret collect dat s0106 softw interest search attack databas",feat ap mit network exfilt instru int script cyc patch t1059 capt admin attempt techn command org fil man funct aa act sourc dev cal window monit http us system run collect dat powershel argu access interest t1047 process search log attack build databas tool
T1140,inform fil,execut artifact decod cod mit hid encrypt novemb mech advers intrud inform t1204 deobfusc analys util techn command s0160 org fil part funct method act cop sept t1027 powerduk window decrypt http us system target certutil malw obfusc password volex frag access softw input payload exampl attack cert build carbon tool,artifact behavy hid int arch script cyc patch intrud capt chang admin attempt zip fil correl funct act rar monit us ex system run extend apply process mod tool
T1137.005,rul outlook,execut silentbreak mess cod behavy microsoft email persist advers might comprom word craft rul outlook abus us system fold trig exampl load mailbox ad send,party property mess artifact wel mit ap hid microsoft script persist advers form mfcmapi output sensepost admin .( releas exchang command comprom org pag custom serv examin hom rul inbox environ outlook monit abus http us system caus step notr apply map powershel argu edit softw process mail log attack tool s0358
T1562,defens,behavy mech advers also ord compon vir detect cap admin analys proc act aggreg environ us system defend firewal defens victim ev audit,inform gcp edr met startup program assocy cal ex daemon typ az heal victim ev log start mess </ lack ord patch chang compon sec command googl funct act set monit deletetrail firewal argu sens traff stoplog cod ap er script stat config capt attempt fil serv rul v2 window cloud eid exceiv cloudtrail dat apply block access reg mod host driv audit send tool artifact wel network loss key nam mech cyc updatesink delet admin stop produc configservicev2 highlight sourc environ abus system run aw edit process cloudwatch
T1586.003,account cloud,party t1608 mit exfilt decid microsoft lev t1110 t1567 cred int trust advers cas spray inform 003 oct t1528 nobel cap dropbox attempt techn sec .( comprom acquisit org serv custom t1598 method purchas t1583 stor serverless t1199 op tok reconnaiss cloud rel http us target provid upload privileg apply mstic soph password conduc access ]( bucket c2 account attack vary sit s3 infrastruct tool,
T1586.002,email account,party dump knowledg mit decid email lev trust cred advers forc inform )). thread techn comprom acquisit org method purchas t1583 op reconnaiss rel us ex target t1566 level person victim password conduc interest pot breach account attack vary sit domain t1598 infrastruct,
T1608.001,upload malw,party execut backdo network mit novemb hub support advers plac pastebin t1204 am ingr transf im reposit control masquerad techn contain comprom web org serv internet fil commun acquir t1583 stor increas dock op t1584 t1036 http us target download machin drop post cont upload github malw lot apply chant volex victim softw payload vary attack oc t1105 encount infrastruct tool rent,stag execut behavy mit phas pattern plac advers t1204 transf detect effort techn comprom org foc internet act scan us lifecyc target post malw vis attack t1105 infrastruct tool
T1195,supply chain comprom,stag execut develop cod supply hardw npm mech plac advers depend cas desir ship storw vert symantec compon med reposit im .( tact command comprom produc distribut impact set sourc chain delivery sept project environ replac sal us receipt channel system manip fact target schneider mean consum dat apply gain addit victim ibm softw upd purpos elderwood look trendmicro interdict tool ccleaner3,boot behavy hardw mech integr attempt ver sign act check deploy scan us download inspect tak baselin hash test softw upd pot purpos look
T1190,fac apply,leg id behavy network mit t1211 ap escap protocol smb advers ord policy cwe bug ssh admin websit attempt techn blog command web glitch ci org serv internet man )( comprom bas path top adv highlight program dev ta18 cloud http us system infrastruct exploit inst comput socket cve dat apply defens owasp evas contain access softw design weak 106a flaw lead snmp cert attack host nvd databas fac vuln,artifact inject know attempt web string exploit caus inspect firewal apply common packet softw sql payload process crash input look tool traff
T1558,forg kerbero ticket,mkey ring t1550 kdc mach framework advers var util techn root nat direct request cal us cli daemon brin influ level cent spectorop ticket list ktutil build databas decod particip mit </ krb5ccname bifrost protocol form linux sec org appl cop forg grant redh enterpr sess cod ap ccach entry cred cach 003 config ldb attempt exchang .( serv fil distribut kerbero stor handl window access find domain lib tool read sssd microsoft key maco blob kinit extract sourc kcm environ bin abus system klist disk tgt default rpc auth process realm vary attack pas loc,mimikatz t1550 var techn field eu request ex s0002 typ ticket ev log account stealthbit cert logon mit lifetim </ crack ss detail tgs ptt protect command org act feb forg decrypt monit http argu dur password grant fram cod encrypt pattern cred 003 lsa ldb attempt .( lsass serv kerbero stor valu window rc4 access softw audit domain logoff lib dump ]).( id microsoft ind mem secret tim )( op tgt sect default subsystem auth process attack pas adsec
T1555,stor cred password,stor password access mov apply us search plac system cred hold advers loc inform,stor password argu access cal ap monit process us search command cred fil loc
T1567,web exfilt serv,encrypt network tl exfilt ssl mech advers protect control amount command web comprom serv act rul us channel level provid firewal cov dat ad permit host lik traff,execut connect network exfilt pattern protocol lin control command web fil serv correl flow anoma commun syntax assocy cloud monit us channel inspect dat packet argu access follow process structure brows traff
T1219,softw access,connect redund network mit teamspy persist advers support way altern stat country 003 )). symantec compon desktop admin threat control .( land techn blog command comprom group org serv commun instal t1543 environ window us channel system ex view target post ammyy apply malw institut campaign routin access softw interest team attack teamview vnc tool report sess,execut connect behavy mit network front pattern protocol advers lin t1090 admin techn command comprom org fil avoid correl flow anoma bas commun act instal assocy syntax monit http us system inspect apply dat defens packet argu conjunct follow process structure attack host domain send solv tool traff
T1583.001,domain,"mit trust nam advers company cas greek inform sep own track registr homoglyph control techn effort command comprom charact idn org serv hist who bas purchas acquir set ,"" ms repurpos delivery contact t1189 http us ip address aid homograph target t1566 level machin paypalscam display defend malw dat reput victim apt1 reg payload purpos vary attack driv domain databas cis infrastruct",stag pivot nam advers cas inform track capt tld detect analys control effort command foc serv who bas purchas adv monit pass us aid system lifecyc target dat reput query access reg upd categ design structure dns log piec domain databas infrastruct tool
T1560.002,arch libr,party execut encrypt mit subshel exfilt arch mech advers t1059 linux libr util techn zip org funct link not window http us system dat 3rd python attack,encrypt network exfilt loss int script cyc writ patch intrud capt detect admin attempt head effort foc fil funct act transit prev assocy monit system typ run extend dat follow
T1055.003,execut thread,execut spac inject cod ap mit context network resum advers ord suspendthread point stat resourc mem virtualallocex thread t1055 detect setthreadcontext techn sec org path writeprocessmem produc bas method handl cal window http address ex dll target system july run privileg defens victim access ]( openthread process attack,inject cod ap behavy suspendthread createremotethread ord mem chang virtualallocex setthreadcontext amount techn funct sequ writeprocessmem bas resumethread cal window monit us view typ july privileg dat defens process circumst
T1079,encrypt,scheme c2 encrypt http lay tunnel smtps protocol custom advers commun,
T1036,masquerad,feat artifact mit nam task advers masquerad attempt mak sec sak misident util techn org fil serv tool trick monit http us abus t1036 observ system typ defens metadat attack sit loc,feat spac artifact originalfilenam filenam loc twit nam resourc ind patch job inform chang mismatch bal productnam masquerad attempt mak sec suspect tim command charact misident fil serv itsreallynick act trick ae schedule bin monit overrid us leav renam match daemon typ e2 disk internalnam hash dat pe argu upd lead metadat look start tool
T1546.011,shim apply,"feat nt framework advers currentvert >% tabl %\ techn program instal us ex uac july privileg defens list account databas sdbinst shim develop t1548 </ mit redirectex persist ord injectdl chang control org act ), work must disablenx sdb getprocaddress defend apppatch kernel xp exampl infrastruct execut compat inject cod cach codebas bypass stor prev installedsdb handl interceiv window address ref exceiv import apply appcompatfl dat softw design mod structure sysmain affect keep microsoft mem buff dlls admin tim custom disableseh windir abus system fix run cont trig default apppatch64 process attack hklm",shim ap hat key persist cach ind volatil user32 plug mem chang dlls detect command custom fil not check valu instal scan window monit lit abus dll ex run shimcachemem cont privileg apply shimscan trig argu guard reg reboot process load pul look flag databas sdbinst tool
T1552,cred,"artifact mit key cred advers 003 )). bash reposit techn comprom )), org fil hist plaintext stor t1552 http system apply reg search attack find loc",read express behavy mit mat know cod network pattern cred script resourc advers lin ind inform help t1078 util amount techn attempt command comprom tim org fil word hist act stor login window environ monit us system pwd gain argu password access reg process exampl search account attack find bashh cat
T1547.010,monit port,boot wsd cod supply ap addmonit pathnam entry key persist advers tcp spoolsv port control .( techn print currentcontrolset serv set startup esc cal system32 window monit us ip spool dll system ex level run privileg permit usb reg reboot process load hklm,boot cod supply ap addmonit writ persist mech patch spoolsv port dlls control autorun util currentcontrolset print fil correl check direct esc cal system32 monit technet us system dll ex run privileg reg softw process attack hklm
T1070.008,dat mailbox,evid artifact cod ap mit exfilt email protocol maco lin advers t1059 003 solarwind applescrib t1114 exchangepowershel control exchang .( techn util command remov kitty org serv man t1534 )( pag bas act cobalt program request cal http us system t1566 collect apply dat cybereason t1071 export powershel volex exampl mod mailbox mail log attack t1048 tool spearph,artifact cod email maco delet capt chang var com linux libr mak command fil stor window monit us spool system quarantin dat apply argu process mail log host
T1037.002,hook login,cod behavy mit pair script persist maco advers lin point vert com hook admin libr util root techn command pref tim chapt org fil path appl not logout login valu dev t1543 loginwindow http us system launch daemon ag privileg logouthook ad permit default plist insert attack logon wardl,wel cod lin duty cre chang com hook admin libr command pref fil appl login loginwindow monit us plist argu process account
T1055,process inject,execut spac inject cod network context nam mech resourc advers ord way mem detect sec produc funct bas method commun pip address abus platform channel system run sampl privileg defens soph access seg process mod ipc impl,ntqueueapcthread chokepoint inject cod ap behavy hid know wel nam inconsist suspendthread ord createremotethread queueuserapc inform ow cre mem chang virtualallocex linux med dlls stomp head amount setthreadcontext techn fil funct sign bas sequ writeprocessmem nat check method rootkit resumethread cal window monit us ex system view etc typ july ptrace dll privileg cont dat pe rang defens permit process mod load ev look circumst
T1139,hist bash,flush paramet cod keep cred lin way track bash util command fil hist program us abus >. typ password da log attack look bashh loc,
T1205,sign traff,"leg feat mov lev broadcast respons advers sery cd00r techn craft mandy sequ nat program pass us wak rout ryuk list evolv mit turn persist task t1601 ord patch form chang port cap control command remov org funct dev http observ socket cisco firewal malw syn t1556 conduc libpcap telnet ad quest traff architect object off attempt libr )), serv lan string amd commun valu address interfac mean packet mag softw mod host flag send connect goal network hid hardw pow t1205 im respond blog hartrel custom )( sign bas knock method ip system comput trig wol auth attack",connect anywh cod encrypt network tl ssl hardw lev pattern protocol policy byt wakeonl port mismatch accord filt ff attempt .( gitlab lan flow ie string syntax assocy dev monit address wak lay system target run inspect socket cont apply dat packet mag repetit enterpr follow payload structure process list host send traff
T1503,brows web cred,mimikittenz read cod encrypt ap object microsoft edg key result pattern cred cach advers april firefox form ord cas mem admin websit cryptunprotectdat proc attempt web googl fil funct )( acquir method appdat ste plaintext extract stor login hawkey overlap domain window pass decrypt us system target july chrome github privileg dat malw gain destroy default password query victim access exampl process search account brows actionurl logon databas fireey,
T1218,proxy execut system,proxy execut cod microsoft trust advers bypass techn command pag fil man sign bas split project instal gtfo window bin us abus system cont defens default valid process cert,proxy execut connect paramet wel ap network mat behavy key cred advers lin way intrud cre bypass chang dlls admin command web serv internet fil hist sign bas correl act valu program forg cal window monit environ us bin dll download construct typ msi cont apply pe defens gain argu access reg process load mod invoc ev look host send
T1153,sourc,"feat spac cod context filenam advers way techn command fil path funct not sourc program environ us shel abus run argu upd load build ""."".",
T1038,search dll ord,behavy shar microsoft redirect nam persist preload advers ord plac way cas config junct manifest dlls admin control techn web fil mandy path method adv direct esc program work window bin us system dll ex level caus privileg owasp fal plant victim load search look attack loc,
T1050,serv,execut boot t1035 mit nam advers inform config admin masquerad util techn background org fil serv path funct stor program cal window technet http us t1036 system privileg apply reg softw attack start,
T1070.006,timestomp,mit hid attribut nam advers chang analys masquerad .( investig techn tim org fil windowsir timestomp t1036 http us timestamp fold malw access exampl attack tool,valu handl op mod timestamp fil inform
T1620,cod load,execut posit inject cod artifact mit donut mask keep advers ord stuart ram mem s1 thread t1055 detect techn custom fil mandy path )( org bas elf trick byol http back ex rat shellcod disk drop vic 00sec malw ).( payload process load attack snub tool,execut memfdcr artifact cod net ap mit donut notepad mech mem s1 execv .( assembl techn mdsec org dotnet )( sign funct runtim trac trick window monit mscoree us abus http dll rat mscor t1106 clr 00sec drop exampl process load attack createthread etw langu
T1611,escap host,paramet object escap mit mov persist resourc advers way ord sep config unsh t1609 admin control util contain techn command root org man serv funct )( cron link direct esc dock cal environ window http us abus sock system dok level exploit filesystem run drop july privileg socket machin apply keyctl gain kernel bind access break micro overview mount exampl payload load mod intez opportun attack host follow trend channel principl vuln,syscal escap config chang im attempt contain root act instal deploy assocy environ monit us level run privileg dat kernel mount process mod ev host pod volum clust
T1547.009,shortcut mod,"boot mit shortcut persist advers also infect lnk masquerad techn click )), org fil path link method startup chain login program attach t1036 http us abus ref system ex target t1566 launch mean fold extend malw indirect payload process exampl attack brows tool",execut connect boot behavy network know shortcut advers patch cre chang analys lnk attempt remov fil correl path bas login valu program ident monit us system target launch run edit softw mod process zon ev unknown
T1010,window apply discovery,window context attempt us .( list system prevail darkwatchm keylog advers apply inform,cod behavy network ap instru advers inform discovery attempt techn command part man bas isol act chain op cal window environ monit system view dat apply powershel argu process list ev getforegroundwindow tool
T1032,protocol,config algorithm engin encrypt know control protect us key command protocol sampl fil advers commun malw impl traff,
T1087.003,email account,dump cod gwsmo shar microsoft email hil getglobaladdressl get advers attempt exchang .( workspac mailsnip googl serv org )( synt direct try outlook address us prem gal powershel access auth list account cmdlet attack domain sess,execut enum cod mit instru email t1059 inform techn command org man assocy globaladdressl window monit http us address powershel argu t1047 process addressl account attack offlineaddressbook
T1062,hyperv,mit hid hardw myer guest t1014 xen techn org rootkit funct nat environ http us lay system ex level typ run wikiped softw exampl hyperv sit attack interrupt,
T1497.003,evas tim bas,nitol stag property needl advers threshold uptim amount techn avoid met cal condit us ex victim repetit ev sandbox mit loop task ord job scrutiny ham clock sec command nymaim org funct http channel timestamp sampl junk malw overload exampl limit virt execut ap ping deloit analys attempt .( day valu schedule sleep t1104 machin dat trickbot softw joe wel t1053 independ netskop mech meet s0097 vme isac delay tim )( bas method trick op environ system t1106 aw evas trig ).( vary attack,virt id sandbox ap behavy mov advers form inform discovery analys detect tim command part avoid bas method act isol chain cal op environ monit aid system view step dat evas argu period process ev vary impl
T1182,dlls appcert,inject cod ap createprocesswithtokenw mit hkeylocalmachin context key persist t1055 dlls control libr techn currentcontrolset org man createprocess funct link valu program esc cal http abus interfac system dll july run comput privileg apply reg appcertdl process load attack createprocessasus createprocesswithloginw winexec sess,
T1218.003,cmstp,proxy execut connect paramet cod supply mit t1218 t1548 microsoft lev twit advers lin also inform bypass com dlls control techn command jan org fil serv man sign auto instal program inf cmstp http abus us interfac msitpro ex squiblydoo july github apply defens regsvr32 access load scriptlets list attack account profil applock,destinationip connect execut network advers parentim sysmon inform cre com detect im proc command end fil hist auto act rul cmstp monit us abus interfac ex target construct strategy july cmstplua argu victim payload process invoc load ev host send
T1563.001,ssh,connect encrypt mov mit pair trust maco advers ord ssh linux t1078 root techn comprom org )( adv environ rel http us shel abus tunnel system ex ag socket post sshjack clockwork t1563 t1021 password access blackh auth account cert host attack standard breach sess,execut connect mov network pattern protocol lin )). ssh command tim fil correl flow anoma commun syntax assocy environ monit us system ag inspect socket dat packet sess argu access period follow process structure account log traff
