id,name,description,detects
T1180,screensaver,system desktop reg inact aug screensavers bit screensaverissecure hkcu screensavetimeout us run unlock cod fil password wikiped syswow64 pe tim advers path screensaveactive scr timeout malw program ex eset timefram apply persist gaz extend screensaver control window bas stor set instal system32 scrnsave panel,
T1542.005,tftp boot,system abus load network reset boot blog us config transf conjunct funct rommonkit run admin man attack cisco result fil t1542 netboot standard tftp advers startup org sequ mit t1601 leg opt techn cap serv control im dev detect protocol http,system hist command network environ shar boot us vend config target uptim ass inform run result fil consol comparison tftp tim startup behavy process argu mem vert ver monit connect assist part chang im know dev protocol integr softw attempt
T1543.003,window serv,t1068 reg t1036 load sys t1106 analys createservicew sign valu compon recovery persist detect stor softw ap act masquerad command sc us febru stuxnet byovd t1112 startup privileg mit part serv program lin task technet lev http disk system nam cal boot driv util config t1014 funct admin dossy advers esc start org hid t1569 rootkit pnputil window drop jun comprom symantec zwsetvaluekey exploit background inform attack fil zwloaddriver machin challeng path execut payload techn pres apply ord exampl set ex,reg mov load ev out cod analys show sysintern createservicew microsoft monit persist know stor instal softw ap cre act command environ bin us t1059 entry startup typ argu mit hklm part serv program ad lin chang control technet http invoc script system patch cal network detail driv util sysmon man feb instru autorun advers org view key correl id log construct window apr tool powershel chain upd inform attack isol behavy path process execut payload techn dat connect discovery tre t1047 ex cyc currentcontrolset
T1568.001,dns flux,nam list reg record channel resourc mehtafastfluxpt2 act c2 command us method mehtafastfluxpt1 fast address flux domain link robin welivesec array round resolv liv advers tim de swap dns host techn resy connect minut proxy part frequ serv combin lifesp ttl control sourc contrast ip shuffl,nam channel cli load request network command posit us address flux domain link traff web defend array resolv stat registr cas dns provid connect serv chang noth control detect bal ip
T1497.001,system check,t1497 reg t1082 search produc hardw traff sept result analys mem malw read dev bas field command evid environ us cor t1059 domain count unit follow sandbox exit avoid evas adapt mit property audio port serv program chang http oilrig script system nam cpu network vme driv target aw funct address man artifact instru fan advers org query host vmware victim window powershel siz jan virt instruct inform attack fil machin temp string behavy manufact process sampl send payload techn pres discovery t1012 apply t1047 output shap check,system mov act impl cal command environ chain ev us virt ap inform step period analys sandbox advers tim mean isol behavy avoid process view argu techn dat monit id discovery part op vary detect bas form aid
T1053.003,cron,system rec abus environ cron us util job run attack cod fil tact unix ta0003 advers tim entry startup linux org path execut mit techn program schedule persist task crontab maco bas scheduler stor http tool,system patch mov sshclient act command network environ chain ev out detail cron job funct address cyc admin var fil show sshconnection attribut permit machin isol behavy process trust access view host spool mod monit dat connect correl part discovery lin chang schedule atjob task control know vary atq stor instal softw ip
T1069.002,domain group,s0039 list level net command us util inform domain group dscacheutil admin attack cod permit advers org linux mit help maco find http set ex softw knowledg ldapsearch attempt,list level cal command domain group assocy eid permit process argu monit attempt ex log window find set extract netgroupen ap
T1588.006,vuln,knowledg system databas conduc search us target vuln hardw vend inform comput attack caus t1588 disclos stat advers org behavy access mit gain techn monit t1587 weak delay acquir find http ex softw research attempt,
T1566.002,link,company defens individ request micro microsoft end zip malw t1204 read charact idn ap attempt act beacon us permit avoid trust access mit email gain engin phish url tok attach lev http pawn t1528 brows system download abus cal st05 target receipt link advers trend org cas docu victim cop im comprom bug prompt spearph attack web 016 fil behalf storm industry cis send execut oau techn text apply plac pretext past cons sourc pos form websit,party system visit nam clon commun wel ssl abus dkim network command pattern us flow domain cont link asci traff analys artifact assocy follow fil microsoft sit tl capt structure spoof process trust send access mess execut email argu chamb gain vert dat monit connect correl anoma url lead intern victim log apply help deton homograph charact spf lin packet brows bas protocol syntax acsc filt set head inspect attempt
T1165,item startup,direct system list reg libr level plist boot us method startupitem config item inform launch daemon guar cod fil default mac bootup advers startup appl process startupparamet privileg execut property vert docu fold sierr malw mech phas persist shel maco ord root ex script,
T1070.002,mac system log linux,direct system subfold crond record act wtmp evid maj cron us auth mail funct kernel keep var web cod advers kern maillog er linux track access mess hid serv intrud login log httpd utmp maco stor au,chang system remov access argu libr var act mod fil stor monit command attribut permit delet log
T1499.004,apply system exploit,system etc t1485 crash destruct us vuln t1495 day condit inform attack caus stop advers effect org mit august techn corrupt dat t1489 firmw serv avail apply http den softw,party system databas commun crash command network pattern us vuln target flow impact traff attack web caus assocy artifact fil follow endpoint met effect respons tim er typ structure process execut mess host argu august monit heal connect dat correl anoma serv highlight avail log apply lin sens packet respond detect protocol syntax do exceiv ex softw inspect
T1137,apply off startup,system pag abus macro network us off enterpr sensepost microsoft advers startup start templ outlook suit mech hom ad work apply persist vary lev bas window feat form github rul,cre party wel pag reg act powershel pid load command environ chain ev bin us winword off writ mail inform step attack result script fil artifact look sensepost microsoft pe startup releas org behavy process execut mess mit outlook argu custom mod key par monit techn id mech today hom notr s0358 ex log apply persist chang dlls tre dll lev bas http disk output ppid form softw rul tool
T1218.004,installutil,direct system msdn runinstal resourc net command framework bin us util cod attribut microsoft class advers trust execut vert framework64 proxy compon ex lin apply componentmodel control bypass window lolba instal installutil,origin process purpos argu execut hist act monit command bin us ex invoc installutil
T1598.003,link,company clon fakelogin individ craft t1585 reconnaiss us search target effort inform domain t1593 link spearph attack web multipl account sit advers scenario industry org t1586 send mess reason mit email lur engin techn el phish port t1594 url victim login appear text cop brows past form pcmag http sourc pos comprom websit ex cred trendmictro trick attempt,nam clon commun ssl abus act dkim encrypt network command pattern us httrack flow domain link asci traff mir analys assocy fil cod microsoft account sit advers ind html tl structure spoof trust process send execut mess argu email vert monit dat connect ref correl url lead anoma intern victim help log homograph charact lin sect spf know packet brows lev bas protocol syntax acsc exampl filt websit set head inspect
T1021.004,ssh,list act us auth config addit run t1078 attack comput ssh fil default password machin account advers org mit vert techn remot serv login keypair log shel http protocol lieu scenario must,system sshd act command network shar environ pattern us pred t1078 attack var ssh cod show analys machin account linux org appl behavy process access mit review techn remot monit connect attempt info port eventmess login log screen fact shel maco find http exampl au
T1098.003,rol cloud,createpolicyvert lab mov iam t1098 act resourc reset toggl environ attachuserpolicy upd us off aw princip cloud admin t1078 abl attack man cod permit microsoft account o365 password advers esc octob machin ten support org privileg access mit vert gain mod techn dat opt sec subscrib serv rol ad apply rhino control policy bas http exampl comprom t1136 set ex cred googl ap,cloud assign threshold iam admin act policy monit upd account us rol log
T1547.012,process print,direct system controlset001 seloaddriverprivileg reg abus cal level load environ boot us driv run print cod point architect microsoft account permit advers esc startup addprintprocess start pipemon process privileg inst spool key hklm serv x64 ad eset persist control dlls dll ord window find getprintprocessordirect spoolsv ex currentcontrolset ap,direct system controlset001 patch reg abus act cal load environ boot us driv writ kernel print cod fil architect esc addprintprocess process privileg monit hklm correl ex persist control dlls window getprintprocessordirect spoolsv pertain instal softw currentcontrolset ap
T1089,sec tool,reg act ev method report run scan advers tim start process key sec kil log detect form softw tool,
T1487,structure disk,system t1077 dump record resourc mbr network tabl load shar boot driv target palo inform unit cont impact t1003 t1078 admin comput attack cod fil account advers org isol structure shamoon process nov mit techn mast dat alto numb malw pres design partit avail fireey t1487 sect shamoon3 worm feat lev http window disk stonedril t1488 kaspersky cred symantec loc attempt,
T1566.001,attach,system company defens individ us vuln target off instruct protect bound spearph attack fil microsoft password advers industry org trust send access execut mit email reason payload gain engin techn opt docu zip malw on icon victim t1204 text apply extend attach bypass vary decrypt ord http pdfs sourc pos scenario arch form mak attempt,party system commun ssl dkim koadiac command network pattern us produc off flow traff comput assocy fil analys follow artifact microsoft scan descend tl structure spoof process send execut argu mess email access gain docu monit connect dat correl anoma serv victim vir lin help apply log spf attach eql packet detect bas protocol syntax stor acsc filt head softw inspect attempt
T1214,cred reg,system reg command hkcu regsz us config inform logon cod look password machin hiv advers pentestlab query key hklm serv program window find stor exampl cred,
T1027.008,payload strip,system nam expl bin us funct inform t1059 elf link run attack cod strip fil analys sentinellab advers string org remov execut mit payload docu engin vert techn malw intez help symbol applescrib compil detect ord feat http develop exampl tool form script attempt,charact cont payload obfusc strip dat fil pres entrop highlight tim attempt
T1559.001,compon object model,download t1021 commun dcom libr abus cal cli eop us method writ langu job jav funct t1059 model link attack object cod hunt fil projectzero microsoft advers esc ipc 003 org t1053 behavy process privileg interfac execut mit techn compon serv program apply fireey schedule persist task vary dll window http bas interact jun apr ex com softw ap,system reg powershel load jan us t1059 run attack object enum hunt assocy enigm org process query mit mod techn monit on t1012 apply fireey mmc20 http jun com script attempt
T1574.001,search dll ord,direct system owasp nam cre reg libr cal level load request shar bin us search method config link admin attack web caus fil look july microsoft fal advers esc path privileg execut cas payload preload techn restrict manifest sec victim program dynam work persist purpos way plant plac dlls control dll ord window adv jun redirect loc,system nam patch mov load upd fil behavy path process monit manifest correl chang construct dlls know redirect mak softw
T1119,collect,direct system nam t1538 mov resourc load network command environ search us method transf funct t1059 inform cloud t1083 attack object fil t1619 crit advers tim org typ interpret interfac access mit techn dat t1570 fit discovery serv lin cop dashboard bas http stor tool etl set extract interv loc script ap,system patch act command jpg funct run admin fil docx capt int view argu dat monit pdf cyc script attempt
T1115,clipboard dat,msdn command us pbpaste inform cont cod empyr advers access grab dat apply cop osx window stor clipboard ap,apply cop inform argu cal dat stor monit clipboard command us ap
T1003.007,proc filesystem,system sshd dump forc keyr hash pattern us mimipenguin auth filesystem funct inform run attack cod artifact look password facil stat advers string regex linux process privileg gnom mem valu mimikatz harvest proc program text apply root stor apach regard sourc deal cred github tool,direct system nam pid map command alert auth us filesystem inform cod fil password hostil linux path process access argu mem dat monit proc program ship distribut watch stor stock hash cred tool
T1583.005,botnet,system act botnet network boot us target instruct attack t1566 kreb buy follow stresser advers org purchas norton scal ann mit techn subscrib phish dispos serv ddo task baza http rent hir den comprom leas,
T1555.005,man password,party databas anch exploit forc is us plain febru unlock man attack fil decemb cyberreason password t1212 advers org access mem mit t1110 techn mast design acquir apply text cop keethief guess http stor disk extract cred github,party cal command is search us febru man fil password process access argu monit read acquir stor cred loc ap
T1103,dlls appinit,pract reg nt libr abus load hkeylocalmachin appinit boot funct run link wow6432node attack comput cod july microsoft esc org process t1055 privileg valu mit vert key currentvert techn program persist dlls dll window inject http context user32 softw,
T1553.001,gatekeep bypass,defens grow flag load theeclecticlightcompany ticket t1211 result cod cloudkit sign leopard xat gatekeep usb snow bas stor develop com ap libr act command us flash follow attribut typ avoid trust evas mit technolog serv program control maco http disk top system download comply theevilbit cal bundl conduc network shar driv oceanlot funct run t1189 stat advers org host brandon id not log policy manip comprom tool overrid lay exploit model prompt launch attack ventur fil build reach quarantin tim er pul appl execut techn sec dalton apply bypass ord exampl set check,system list fals databas libr act softw flag uuid framework plist ev alert us theeclecticlightcompany util lsfilequarantineenabled decid upd cod fil default build strip attribut quarantin entry xat ind pref appl timestamp remov quarantineeventsv2 valu gatekeep review mod monit info correl apply launchserv set com scor knowledg attempt
T1608.004,driv target,reg for post addit endpoint bas interact attempt pag commun resourc environ us acquisit t1059 domain campaign advert t1550 govern profil access mit gallagh provid t1584 ad tok way control http brows script system level shar driv target cont t1189 sit advers org infrastruct purchas insert javascrib cas host spac interest victim scanbox land t1583 comprom homoglyph visit typosquat exploit goal inform attack web industry behavy hol techn numb stag acquir help apply wat upload also set ex t1592 websit cours,vis act exploit cli pattern driv target effort cont web attack t1189 scan advers org infrastruct behavy foc execut mit techn stag phas lifecyc t1203 plac detect http comprom internet
T1007,system discovery serv,system wel reg act command sc us util target inform taskl attack cod follow advers start typ org behavy try query systemctl mit techn svc discovery serv t1007 http shap tool attempt,system reg mov act cal powershel command network environ chain ev inform t1059 man attack assocy instru build advers org isol behavy queryservicestatusex process try access argu view mit techn dat discovery part serv op feat window http t1047 bas tool ap
T1040,network,lab mov defens load auth nbt cloud traff mir vlan cleartext interfac poison monit charact bas protocol relay termin bal ip act pass environ us hostnam resolv account evas access inst mit port serv gcp rhino http system nam level wireless network detail smb target config transf address run specterop advers org vert proxy id packet exfilt cred t1557 inform strain attack amount machin tl capt transit vtap send mod techn dat connect sec numb wir tap mat plac ord llmnr exampl span websit,capt inform mat process argu traff act monit command network environ pass auth aid
T1017,apply deploy softw,system act network us driv config inform domain admin enterpr deploy cod endpoint permit account advers effect access execut remot serv log apply cred softw,
T1553.002,sign cod,system act level cert t1036 bin us auth run attack guar cod result nat sign wikiped advers platform org linux mit techn dec sec malw mat eclecticlightchecksonexecodesign op bypass maco policy window http develop softw tool,metadat cert environ sign out softw
T1530,stor cloud dat,system conflu pract s3 hack secureworld incid channel record breach abus rclone us off config reposit misconfig cloud inform micro leak man attack amazon object hackernew slack microsoft permit saa solv advers elasticsearch platform april trend typ magecart hipa access overarch cas person guid dec provid dat gain sec id cloudsusenixmulazzani082011 wir problem serv credit card help apply bucket log way control extortion052021 pii salesforc stor sql journ sourc jun extract cred googl ap,cloud privileg query access act us provid dat stor object sourc permit serv set esc ind attempt
T1565.003,runtim manip dat,system wel masquerad conduc t1036 mak us goal target decid busy lazar inform desir campaign impact t1546 attack object assocy fil display runtim default affect expert advers effect org typ process access end mit mod techn dat doj apply chang sony ord manip http also integr softw attempt,nam act cal us med inform cont assocy fil build permit sign outcom access hid dat monit ow delet ord feat window manip ex head tool ap
T1552.002,cred reg,system reg command hkcu regsz us search config inform logon cod look password machin hiv advers pentestlab query key hklm serv program window find stor exampl comprom cred,system reg act command search us s0075 attack org behavy process query argu access mit monit correl intrud apply window http stor paramet comprom cred softw
T1135,network shar discovery,direct system s0039 list mov resourc net network command shar us driv smb inform attack cod fil look point remotesystem wikiped advers mean org precurs access query view mit fold remot interest serv technet maco window protocol http collect sourc softw,system mov cal command shar driv inform look mean precurs process argu fold remot monit interest collect sourc ap
T1120,dev discovery,system resourc act network environ us aw funct inform print comput keyboard camer advers linux support compon discovery read card maco dev vary stor attempt,system inform process argu dev cal comput attempt monit command compon ap
T1590.004,topolog network,databas resourc act network environ reconnaiss detail us topolog target search t1596 inform domain dumpst attack scan advers org infrastruct t1598 access mit dns techn arrang dat t1594 t1595 serv gateway victim t1584 acquir t1133 fac way vary dev form t1583 http collect regard opportun comprom set ex t1593 rout websit,
T1587.002,sign cod cert,piec level cert issu auth us target self confirm attack guar cod script sign wikiped advers org process trust mit techn sec program op t1553 http develop softw tool,nam vis act cert thumbprint pattern us target reposit effort self algorithm attack period cod assocy follow sign advers valid org foc behavy sampl mit techn malw plac t1553 detect feat root http develop craft
T1222.001,direct mod window fil permit,direct system list act impl powershel command takeown cmdlets boot bin us t1574 taint config t1059 flow group step t1546 ac attack icacls2 object analys fil logon build attribut permit microsoft account t1037 advers entry platform grant cac org access execut mit init mod fold techn persist control icac attrib ord window icacls1 hybrid dac find http feat match jun own check script attempt,direct system act powershel rat command takeown cmdlets ev alert us util config fil build permit grant advers ind cac process argu mod fold audit monit sec correl id lin chang log construct icac attrib dac window exampl own knowledg
T1137.006,,system vba abus libr word vbe produc us off mail funct cd vsto model object cod microsoft edit advers in start typ outlook compon autom program ad fireey persist apply com mrwlabs excel comprom studio set xll tool,system reg abus command off fil microsoft entry in globaldotnam process argu audit monit ad chang persist mrwlabs jun comprom
T1505.002,transport ag,system list reg abus act recipy pass ev writ config address crit microsoft sign lightneuron advers entry respons transit pipelin process access assembl mess end email outgo exchang mech stag serv transport eset apply carry ag persist task attach cop spam exfilt journ develop exampl match filt jun trig,party system abus assocy fil artifact microsoft behavy path access mess monit compon transport log apply ag instal softw loc
T1082,system inform discovery,t1082 cli hardw cloud cod show platform dev ah develop softw ap attempt resourc act command reconnaiss us t1059 follow pack privileg access inst mit provid serv hotfix gcp 106a maco lev http disk googl system patch level cal network detail driv target s0096 config aw cont df architect stat advers org infrastruct ta18 spac vert return systemsetup osx fairyt breakdown tool ia cert inform model systeminfo attack mount machin behavy payload techn dat discovery exampl also shap form,system patch cal powershel command network environ detail us hardw ap inform t1059 cloud man attack instru build architect pack org process access argu aa mit vert techn monit dat serv hotfix log op dev feat window http t1047 bas dashboard tool attempt
T1071,apply lay protocol,system lay cli network command us smb mail traff web ssh fil advers avoid rdp dns blend connect proxy pivot serv enclav apply detect protocol filt nod,ssl encrypt command pattern us flow traff assocy fil follow tl structure process execut argu monit connect correl anoma lin packet lev protocol syntax inspect
T1074.002,stag dat,direct system c2 command environ us bash funct cloud attack fil mandy machin advers trend org inst mit t1578 techn dat connect numb stag serv cmd cop shel detect exfilt http arch s0106 t1560 softw loc,direct system act powershel encrypt command bin suspect writ zlib man fil instru build 7zip temp rar ind process access argu zip fold dat monit stag read cop feat window compress loc tool ap
T1053,schedule task job,system rec abus maj shar environ auth us util funct rpc group run print admin attack cod fil permit account advers tim startup org privileg process trust execut mit techn remot dat sec proxy proofpoint mech program schedule persist t1218 task serp technet memb window scheduler bas context http also ex meet script,chang schedule funct rec task process execut argu abus cod fil monit command contain job
T1218.007,msiexec,system abus msiexec command network bin us util alwaysinstallelev launch feb cod fil microsoft sign account advers solv pack privileg execut payload proxy ex lin apply control trendmicro dlls msi bypass policy window instal,cre wel hist msiexec load network command ev us origin fil look pe process send execut argu host monit connect purpos dlls msi dll invoc
T1162,item login,direct system list wel reg libr cal framework shar plist us method langu item run smloginitemsetenabled man attack cod fil mac loginitem advers tim dialog pref appl org remov mit opt hid techn malw mech serv t1155 login log apply persist control osx maco applescrib window http stor context set ex com script ap,
T1590.003,network trust depend,party depend databas resourc network contract reconnaiss detail forest us search target t1596 elicit inform domain attack t1199 scan advers org infrastruct trust t1598 access mit techn provid dat t1595 serv victim t1584 ad acquir rel way vary form t1583 http opportun comprom set ex t1593 websit,
T1498.002,reflect ampl,party flood system arb annualdosreport increas conduc botnet network request ampl jan siz us target cloudfl ntp dnsamplficationdos funct address traff attack feb volum reflect intermedy advers respons tim ntpamplifciationdos typ foc spoof send oth gre host dns docu techn quest serv victim avail ext packet vary respond memcach ord protocol memcrash den sourc adv magnitud ip attempt,commun network flow impact traff caus artifact volum met tim respons er process mess host provid monit heal dat serv highlight avail log apply sens respond detect exceiv ex
T1556.002,filt dll password,reg libr request us auth method domain link man comput sept password account advers effect tim valid process lsa sam sec mech harvest acquir dynam chang text enforc control dlls policy window filt own cred,system reg libr clymb3r load hkeylocalmachin auth us writ hook funct domain link comput sept fil password autorun entry pack process lsa monit correl ref not dynam acquir lsass chang control dlls dll filt ex cred currentcontrolset
T1505.005,dll serv,system desktop nam sess reg t1021 patch github abus cli increas load servicedl us termsrv t1543 funct prompt attack hub jam cod fil default point microsoft svchost advers entry systemroot 003 org termserv avoid process access interfac rdp host mit valu payload mod techn connect os compon hklm serv victim rdpwrap dll feat window http stor termin protocol exampl paramet ex system32 currentcontrolset loc,system nam reg act t1036 load command servicedl termsrv attack cod assocy default svchost advers systemroot org termserv process argu mit valu payload mod techn key monit hklm serv chang dlls termsvc dll http stor interact subkey match paramet ex system32 currentcontrolset loc
T1059.002,applescrib,sentinelon abus cal box command ev bin us team util langu target mail t1059 run launch appleev attack abl t1106 cod fil independ ssh mac python keystrok machin advers osascrib dialog appl start org path behavy fak mach execut mess mit techn connect malw autom part usr design ad lin apply text way control shel nsapplescrib applescrib maco compil alarm window http yosemit workflow form calend rul script ap,system ta0009 abus act command network ev us post inform back attack cod tact effect ind osascrib org typ behavy ta0007 process execut argu mit monit discovery lead nsapplescrib applescrib detect http collect sourc comprom script ap
T1176,brows extend,system download limit min abus c2 masquerad rat botnet command xorry chrome upd us config crypto funct background inform cod everyth plugin fil permit scan wikiped advers bank profil access inst engin catch sec numb malw url stantinko serv victim program mobileconfig ad cred lin persist aspect definit extend control plant icebrg maco def stor interact exampl websit internet instal brows googl tool ap,direct list reg abus libr command network plist us writ config item align fil pe pref typ process profil send argu inst host monit connect correl persist extend disk usernam internet instal brows tool
T1499.002,exhaust flood serv,system flood arb annualdosreport ssl resourc cli conduc request network encrypt jan us target cloudfl run algorithm cyc impact web attack comput object caus volum exhaust advers april tl renegoty typ oth connect numb suit mech serv victim cost avail apply vary feat http protocol sery den exampl adv crypto top softw httpflood,party system databas commun level conduc network command pattern us target addit flow impact traff attack web caus assocy artifact instru follow fil endpoint met effect respons tim er typ structure process execut mess host argu monit heal dat connect correl anoma serv highlight avail log apply lin sens packet respond detect protocol syntax do exceiv ex inspect
T1195.003,supply hardw chain comprom,system network chain workst produc hardw receipt advers consum infrastruct insert degr backdo giv dat compon firmw serv purpos control dev comprom supply,behavy purpos baselin look mech boot integr hardw pot check inspect
T1106,ap,hierarchy net cli request load hardw cod microsoft libc t1562 interfac mem monit compon abstract dev feat softw ap attempt libr ntcreateprocess command us langu cor gnu t1059 syscal linux interpret mit port serv createprocess program fork design task control op maco lev http script system nt abus cal level framework boot funct advers start org cyberbit eas victim wrap window glibc found tool kernel attack defend mean appl behavy process init mod techn mech coco apply routin bypass mdsec win32 exampl also ex,cre system wel defens advapi32 abus act cal load ev us util funct ntdll fil kernel32 amount circumst pe advers ind behavy process access dat monit correl id lin dlls dll window context user32 ex gdi32 ap
T1070.007,connect network config hist,system freedesktop t1021 hist reg trac libr t1090 cli network evid shar us config inform attack var defend cod artifact default fil analys microsoft advers hkeycurrentus ind org appdat remov behavy appl access rdp mit valu host docu techn monit connect dat proxy serv culprit highlight firewal login t1133 log screen chang op ord window http stor rdpieces journ exampl also usernam set t1562 cach softw loc,system reg hist cli network command config traff var cod artifact fil default microsoft advers hkeycurrentus ind process argu rdp host valu key mod monit connect serv highlight firewal log chang ex softw rul attempt
T1558.004,roast rep,list reg commun req ta0003 resourc abus mov san powershel tact request encrypt preau kerberoast jan ticket us auth off preauth t1059 protect domain algorithm t1078 attack harmj0y tgt password account dc sign advers grant respons rc4 003 org timestamp ldap er privileg esc access kerbero mess mit t1110 send nov techn dat ta0008 part serv roast persist rep control stealthbit ta0004 plaintext crack t1558 window http respond jun filt hash cred tool,act request encrypt pattern ticket auth ev account rc4 tim typ fram kerbero audit id serv log op ex
T1058,weak permit reg serv,system list msdn reg powershel sc us s0075 networkserv config inform domain group localserv attack cod assocy point permit account twit fail advers esc org start privileg access execut nov mit imagepa key techn gain sec hklm t1086 failurecommand anytim serv recovery program binpa chang persist control window http stor context paramet set ex softw currentcontrolset tool,
T1584.003,serv,party vpss command vps us target cloud benefit contain machin advers infrastruct purchas reput trust ent provid stag serv lifecyc control op vary ub comprom,vpss list vis ssl c2 act cert beacon command negoty pattern us vps target effort assocy artifact hunt scan advers respons tl org infrastruct behavy foc jul dec provid sep stag serv lifecyc plac control detect feat koczwar comprom threatconnect internet ex softw
T1600.001,spac,system commun level byt cli encrypt network command siz blog us coupl evolv effort ciph config inform t1059 attack cisco result strength amount advers org mit t1601 leg key techn dat ciphertext chang convert im decrypt dev plaintext http knock paramet comprom softw,system cli encrypt network investig method vend effort defend advers foc behavy support spac docu key im dev detect aid
T1070.003,command hist,direct system sess hist rm act cal powershel cli cert command network environ us bash writ histfil psreadline addit txt inform benefit t1059 run cont keep attack cod fil default retrac build consolehosth point microsoft forens account edit advers bashh typ org appdat interpret track access end mit ta18 host mod techn provid dat hid audit hom intrud 106a log way vary dev lev window http comprom flush,hist resourc act zsh cli command network bash us cont cod fil consolehosth attribut permit entry bashh zshhistory access argu aa mod gain monit delet serv log chang dev window cred txt attempt
T1202,command execut,wel limit defens aug abus command us util t1059 run group forfil attack ta0005 fil tact advers org linux interpret evas execut nov mit mitig payload techn restrict wsl sec compon assist compat cmd program lin extend control bypass policy s0193 subsystem window http vectorsec feat detect exampl pcalu s0106 ex softw script,limit command bash us cscript hh wscript process interpret argu winr restrict sec cmd lin construct bypass pcalu ex
T1024,protocol,wel libr impl encrypt command us fix algorithm traff analys advers er xor sampl custom vert key engin hid soph scheme malw ciphertext control know plaintext protocol cosmicduk also attempt,
T1536,cloud revert inst,act evid environ aw ap cloud man revert stop machin advers infrastruct remov typ tech republ inst techn provid dat pres vm chang vary detect bas stor snapshot dashboard attempt,
T1091,med reply,system iphon mov hack network us med driv android gap fil mount autorun machin advers renam insert access inst cas mod malw firmw usb smartphon cop air charg cabl dev infect feat manip window stor exampl disk adv tak form pc io trick,system mov act network command us driv med inform man fil mount point process access execut let monit connect discovery control tool
T1005,system dat,system databas cli command network us search config funct t1059 inform attack fil advers org interpret mit techn interest dat cmd t1119 dev exfilt http collect sourc s0106 softw script,system patch databas act cal powershel command network jpg search us ap funct t1059 run admin man attack fil instru build docx org capt process int access argu aa mit techn interest monit dat log pdf dev feat exfilt window http t1047 tool sourc collect cyc script attempt
T1140,inform decod deobfusc fil,system certutil s0160 act cert command volex us method util target funct inform attack sept analys fil artifact build cod carbon password advers org novemb access execut mit payload techn hid decod deobfusc malw mech part frag input t1027 intrud t1204 powerduk cop malwarebyt decrypt obfusc window http exampl softw tool,system patch act us funct run admin artifact fil rar capt behavy process int zip mod hid monit intrud apply chang extend tool arch ex cyc script attempt
T1137.005,rul outlook,system abus word load us cod microsoft advers silentbreak start behavy send execut outlook mess email fold mailbox ad persist might exampl comprom trig craft rul,system party wel pfammat pag abus powershel examin map command environ us mail step admin attack caus script artifact mfcmapi sensepost microsoft edit advers releas org process argu outlook mess mit custom property hid monit exchang serv hom notr s0358 inbox log apply persist http output comprom form softw rul tool ap
T1562,defens,system defens act aggreg environ ev us admin defend analys advers behavy cap audit compon mech victim proc vir detect ord firewal,reg ev produc cloud traff cod int updatesink monit compon delet edr cloudtrail firewal rul attempt ap wel act command environ cloudwatch eid edit loss startup typ access az argu serv program gcp chang sens regard googl script system nam patch abus cal network driv aw funct sysmon configservicev2 run admin daemon assocy artifact stop stat start host key heal victim log window exceiv tool stoplog inform deletetrail fil met er capt process send mess v2 mod audit dat sec mech highlight lack apply ord sourc set ex cyc
T1586.003,cloud account,party c2 conduc oct reconnaiss us method target decid inform cloud custom attack t1199 microsoft password account sit advers 003 org infrastruct purchas privileg t1598 access int trust mit serverless t1110 nobel cas techn cap soph attempt sec provid onedr serv t1608 spray bucket t1567 apply tok op vary lev exfilt http stor upload t1583 t1528 dropbox comprom cred rel tool acquisit,
T1586.002,email account,party dump breach level conduc forc thread reconnaiss us method target decid pot inform domain attack t1566 password account sit advers org infrastruct purchas trust t1598 mit email person techn interest phish victim anonhbg op vary lev t1583 http comprom ex cred rel knowledg acquisit,
T1608.001,upload malw,party commun github masquerad increas t1036 t1105 network volex us target transf reposit post dock lot chant cont attack web hub fil contain machin advers org infrastruct support purchas novemb execut mit backdo payload techn ingr malw pastebin oc cnet serv victim t1584 encount acquir t1204 apply am plac control op im vary t1583 http upload rent stor drop comprom internet ex softw tool,vis act t1105 pattern us target effort transf post attack scan advers org infrastruct behavy foc execut mit techn ingr malw stag phas lifecyc t1204 plac detect http comprom internet tool
T1195,supply chain comprom,replac system depend elderwood channel command schneider environ chain symantec produc upd med reposit hardw receipt target us addit dofoil desir npm impact interdict sept cod look microsoft tact advers mean consum execut cas set project vert sal gain dat malw compon mech stag usb victim ship delivery apply fact purpos plac im sk trendmicro manip distribut ccleaner3 develop sourc comprom supply softw tool,download act boot us upd hardw pot deploy look sign scan behavy baselin ver mech purpos test tak hash integr softw check inspect attempt
T1190,fac apply,bug system owasp cwe databas defens snmp cert exploit command network blog us vuln smb t1211 ap cloud admin man comput web cisco attack ssh ci contain advers org infrastruct behavy path evas access inst ta18 flaw mit leg host socket techn dat escap id lead weak serv program highlight design 106a fac apply t1611 dev policy ord bas protocol sql http smart adv comprom internet top softw glitch websit attempt,common crash exploit traff web caus artifact look string process inspect payload input firewal apply know packet inject sql softw tool attempt
